Latitude (decimal degrees):	51.496
Longitude (decimal degrees):	10.808
Elevation (m):	177
Radiation database:	PVGIS-SARAH2


Slope: 45 deg. 
Azimuth: 4 deg. 
time,G(i),H_sun,T2m,WS10m,Int
20200428:0810,588.48,37.73,16.97,1.79,0.0
20200428:0910,411.79,45.21,18.14,2.97,0.0
20200428:1010,339.77,50.55,18.75,3.45,0.0
20200428:1110,280.36,52.66,18.3,3.79,0.0
20200428:1210,281.6,50.97,17.71,3.31,0.0
20200428:1310,97.91,45.94,17.61,2.9,0.0
20200428:1410,113.78,38.65,17.52,2.9,0.0
20200428:1510,183.23,30.07,15.61,2.21,0.0
20200428:1610,147.48,20.88,14.97,1.38,0.0
20200428:1710,22.05,11.56,13.94,1.45,0.0
20200428:1810,1.61,2.52,13.08,1.59,0.0
20200428:1910,0.0,0.0,12.94,2.69,0.0
20200428:2010,0.0,0.0,12.62,3.17,0.0
20200428:2110,0.0,0.0,12.21,3.59,0.0
20200428:2210,0.0,0.0,11.92,3.66,0.0
20200428:2310,0.0,0.0,11.75,3.66,0.0
20200429:0010,0.0,0.0,11.39,3.66,0.0
20200429:0110,0.0,0.0,10.98,3.38,0.0
20200429:0210,0.0,0.0,10.44,2.9,0.0
20200429:0310,0.0,0.0,9.85,2.69,0.0
20200429:0410,0.0,0.0,9.74,2.76,0.0
20200429:0510,33.81,10.78,10.18,2.97,0.0
20200429:0610,80.26,20.08,11.11,3.45,0.0
20200429:0710,160.28,29.31,12.07,4.34,0.0
20200429:0810,465.56,38.01,13.21,4.14,0.0
20200429:0910,137.6,45.51,14.1,3.79,0.0
20200429:1010,159.65,50.86,14.94,3.72,0.0
20200429:1110,566.83,52.97,15.97,3.86,0.0
20200429:1210,72.33,51.26,16.5,4.07,0.0
20200429:1310,837.9,46.21,16.68,4.21,0.0
20200429:1410,172.0,38.89,16.12,4.76,0.0
20200429:1510,43.22,30.29,15.95,4.62,0.0
20200429:1610,283.67,21.09,15.46,4.14,0.0
20200429:1710,95.84,11.78,15.19,3.45,0.0
20200429:1810,3.22,2.74,14.11,2.55,0.0
20200429:1910,0.0,0.0,12.8,2.48,0.0
20200429:2010,0.0,0.0,12.11,1.86,0.0
20200429:2110,0.0,0.0,10.9,1.93,0.0
20200429:2210,0.0,0.0,9.6,1.86,0.0
20200429:2310,0.0,0.0,8.55,1.79,0.0
20200430:0010,0.0,0.0,7.86,2.07,0.0
20200430:0110,0.0,0.0,8.0,2.34,0.0
20200430:0210,0.0,0.0,8.39,2.48,0.0
20200430:0310,0.0,0.0,9.04,2.76,0.0
20200430:0410,0.0,0.0,9.6,3.1,0.0
20200430:0510,16.91,11.04,10.21,3.52,0.0
20200430:0610,93.27,20.34,10.95,3.79,0.0
20200430:0710,223.11,29.57,11.6,4.07,0.0
20200430:0810,295.71,38.28,12.44,4.9,0.0
20200430:0910,402.2,45.8,13.67,6.34,0.0
20200430:1010,406.0,51.17,14.5,6.28,0.0
20200430:1110,411.29,53.28,14.59,6.55,0.0
20200430:1210,653.61,51.55,14.82,5.86,0.0
20200430:1310,466.84,46.47,15.02,5.17,0.0
20200430:1410,628.8,39.13,15.36,5.17,0.0
20200430:1510,244.75,30.51,15.38,4.34,0.0
20200430:1610,88.2,21.31,14.92,4.14,0.0
20200430:1710,50.7,12.0,13.6,2.97,0.0
20200430:1810,1.61,2.97,12.75,2.55,0.0
20200430:1910,0.0,0.0,10.97,3.52,0.0
20200430:2010,0.0,0.0,10.29,4.07,0.0
20200430:2110,0.0,0.0,9.92,4.0,0.0
20200430:2210,0.0,0.0,9.35,3.93,0.0
20200430:2310,0.0,0.0,8.87,3.93,0.0
20200501:0010,0.0,0.0,8.54,4.0,0.0
20200501:0110,0.0,0.0,8.41,4.07,0.0
20200501:0210,0.0,0.0,8.33,4.07,0.0
20200501:0310,0.0,0.0,8.25,3.86,0.0
20200501:0410,5.64,2.33,8.1,3.45,0.0
20200501:0510,45.08,11.3,8.21,3.31,0.0
20200501:0610,205.71,20.59,9.0,3.59,0.0
20200501:0710,97.02,29.83,9.74,5.59,0.0
20200501:0810,404.09,38.55,10.72,4.9,0.0
20200501:0910,772.18,46.08,11.9,4.62,0.0
20200501:1010,428.12,51.47,12.46,4.62,0.0
20200501:1110,360.68,53.59,12.57,4.48,0.0
20200501:1210,270.89,51.84,13.3,4.28,0.0
20200501:1310,881.5,46.73,13.76,4.07,0.0
20200501:1410,138.48,39.36,13.76,4.0,0.0
20200501:1510,116.43,30.73,12.36,4.9,0.0
20200501:1610,57.33,21.52,12.24,4.34,0.0
20200501:1710,84.62,12.21,12.03,3.52,0.0
20200501:1810,10.47,3.19,11.68,3.1,0.0
20200501:1910,0.0,0.0,10.01,2.9,0.0
20200501:2010,0.0,0.0,9.39,2.55,0.0
20200501:2110,0.0,0.0,8.68,2.55,0.0
20200501:2210,0.0,0.0,8.15,2.48,0.0
20200501:2310,0.0,0.0,7.73,2.48,0.0
20200502:0010,0.0,0.0,7.29,2.55,0.0
20200502:0110,0.0,0.0,7.21,2.76,0.0
20200502:0210,0.0,0.0,7.12,2.97,0.0
20200502:0310,0.0,0.0,6.92,3.1,0.0
20200502:0410,1.61,2.58,7.13,3.31,0.0
20200502:0510,19.32,11.55,7.43,3.45,0.0
20200502:0610,34.4,20.84,7.85,3.31,0.0
20200502:0710,230.96,30.09,8.33,3.59,0.0
20200502:0810,373.02,38.81,9.12,4.14,0.0
20200502:0910,587.35,46.36,9.09,5.03,0.0
20200502:1010,64.39,51.76,10.05,4.9,0.0
20200502:1110,172.0,53.89,10.35,5.03,0.0
20200502:1210,386.16,52.12,11.13,4.28,0.0
20200502:1310,613.46,46.98,10.52,4.9,0.0
20200502:1410,439.83,39.59,10.76,4.76,0.0
20200502:1510,119.96,30.94,10.83,4.48,0.0
20200502:1610,223.79,21.73,11.06,4.48,0.0
20200502:1710,88.96,12.42,10.63,4.48,0.0
20200502:1810,7.25,3.41,9.78,4.14,0.0
20200502:1910,0.0,0.0,8.91,3.1,0.0
20200502:2010,0.0,0.0,8.47,2.9,0.0
20200502:2110,0.0,0.0,8.06,2.9,0.0
20200502:2210,0.0,0.0,7.88,2.97,0.0
20200502:2310,0.0,0.0,7.12,2.97,0.0
20200503:0010,0.0,0.0,6.57,2.83,0.0
20200503:0110,0.0,0.0,6.18,2.69,0.0
20200503:0210,0.0,0.0,5.79,2.55,0.0
20200503:0310,0.0,0.0,5.6,2.48,0.0
20200503:0410,1.61,2.84,5.33,2.41,0.0
20200503:0510,66.01,11.79,5.94,2.34,0.0
20200503:0610,82.03,21.08,7.53,3.59,0.0
20200503:0710,277.23,30.33,8.23,4.07,0.0
20200503:0810,550.15,39.07,9.55,3.31,0.0
20200503:0910,434.03,46.64,10.82,3.24,0.0
20200503:1010,237.74,52.06,11.87,3.17,0.0
20200503:1110,284.55,54.18,12.72,3.31,0.0
20200503:1210,179.05,52.4,13.41,3.59,0.0
20200503:1310,330.03,47.24,13.62,3.72,0.0
20200503:1410,349.79,39.82,13.92,3.86,0.0
20200503:1510,146.75,31.16,13.56,3.86,0.0
20200503:1610,61.74,21.94,13.14,3.59,0.0
20200503:1710,47.63,12.63,12.44,2.69,0.0
20200503:1810,3.22,3.63,11.31,2.21,0.0
20200503:1910,0.0,0.0,10.24,1.24,0.0
20200503:2010,0.0,0.0,8.73,1.03,0.0
20200503:2110,0.0,0.0,7.87,1.17,0.0
20200503:2210,0.0,0.0,6.9,1.24,0.0
20200503:2310,0.0,0.0,6.69,1.1,0.0
20200504:0010,0.0,0.0,6.52,1.03,0.0
20200504:0110,0.0,0.0,6.73,0.83,0.0
20200504:0210,0.0,0.0,6.9,0.55,0.0
20200504:0310,0.0,0.0,7.18,0.21,0.0
20200504:0410,2.42,3.09,7.38,0.48,0.0
20200504:0510,24.96,12.03,7.56,0.55,0.0
20200504:0610,55.57,21.32,8.23,0.28,0.0
20200504:0710,83.79,30.57,9.53,0.34,0.0
20200504:0810,181.99,39.32,11.0,0.55,0.0
20200504:0910,144.65,46.91,11.05,0.62,0.0
20200504:1010,82.03,52.34,11.43,1.1,0.0
20200504:1110,143.77,54.47,11.19,1.86,0.0
20200504:1210,102.32,52.68,10.68,2.76,0.0
20200504:1310,59.1,47.49,11.33,3.38,0.0
20200504:1410,91.73,40.05,10.85,3.45,0.0
20200504:1510,129.66,31.37,11.02,3.66,0.0
20200504:1610,243.15,22.14,11.36,3.66,0.0
20200504:1710,100.82,12.84,11.13,2.76,0.0
20200504:1810,12.88,3.85,10.49,2.0,0.0
20200504:1910,0.0,0.0,9.18,1.72,0.0
20200504:2010,0.0,0.0,7.1,1.72,0.0
20200504:2110,0.0,0.0,5.41,2.0,0.0
20200504:2210,0.0,0.0,4.51,2.28,0.0
20200504:2310,0.0,0.0,4.04,2.48,0.0
20200505:0010,0.0,0.0,3.65,2.41,0.0
20200505:0110,0.0,0.0,3.26,2.28,0.0
20200505:0210,0.0,0.0,2.65,2.21,0.0
20200505:0310,0.0,0.0,2.02,1.93,0.0
20200505:0410,8.05,3.33,1.31,1.79,0.0
20200505:0510,45.89,12.27,2.18,1.52,0.0
20200505:0610,239.7,21.56,4.81,1.86,0.0
20200505:0710,487.3,30.81,6.52,2.69,0.0
20200505:0810,715.49,39.57,7.58,2.69,0.0
20200505:0910,831.12,47.17,8.68,3.1,0.0
20200505:1010,807.6,52.63,9.69,3.24,0.0
20200505:1110,79.38,54.76,10.73,3.52,0.0
20200505:1210,1000.85,52.95,11.15,3.79,0.0
20200505:1310,481.58,47.73,11.29,3.93,0.0
20200505:1410,381.7,40.27,11.39,4.0,0.0
20200505:1510,511.38,31.58,11.39,4.0,0.0
20200505:1610,337.4,22.35,10.97,3.86,0.0
20200505:1710,103.97,13.05,10.63,3.31,0.0
20200505:1810,13.69,4.06,9.56,2.34,0.0
20200505:1910,0.0,0.0,7.9,2.28,0.0
20200505:2010,0.0,0.0,6.47,2.0,0.0
20200505:2110,0.0,0.0,4.84,1.79,0.0
20200505:2210,0.0,0.0,4.2,1.59,0.0
20200505:2310,0.0,0.0,3.42,1.59,0.0
20200506:0010,0.0,0.0,2.33,1.72,0.0
20200506:0110,0.0,0.0,1.29,1.79,0.0
20200506:0210,0.0,0.0,0.57,1.79,0.0
20200506:0310,0.0,0.0,0.08,1.86,0.0
20200506:0410,12.08,3.57,-0.23,1.86,0.0
20200506:0510,46.69,12.5,1.29,1.52,0.0
20200506:0610,238.03,21.79,5.64,1.31,0.0
20200506:0710,478.05,31.04,7.89,1.79,0.0
20200506:0810,703.31,39.81,9.37,2.14,0.0
20200506:0910,901.43,47.43,10.66,2.21,0.0
20200506:1010,1005.73,52.9,11.93,2.55,0.0
20200506:1110,1059.72,55.04,12.78,2.34,0.0
20200506:1210,1023.1,53.22,13.54,2.21,0.0
20200506:1310,800.99,47.97,13.94,2.28,0.0
20200506:1410,768.21,40.49,14.28,2.55,0.0
20200506:1510,563.94,31.79,14.22,2.76,0.0
20200506:1610,327.46,22.55,14.04,3.03,0.0
20200506:1710,102.98,13.25,13.44,2.76,0.0
20200506:1810,16.91,4.28,12.16,2.34,0.0
20200506:1910,0.0,0.0,10.58,2.55,0.0
20200506:2010,0.0,0.0,9.18,2.41,0.0
20200506:2110,0.0,0.0,7.98,2.41,0.0
20200506:2210,0.0,0.0,6.93,2.48,0.0
20200506:2310,0.0,0.0,6.05,2.41,0.0
20200507:0010,0.0,0.0,5.12,2.34,0.0
20200507:0110,0.0,0.0,4.14,2.28,0.0
20200507:0210,0.0,0.0,3.28,2.21,0.0
20200507:0310,0.0,0.0,2.53,2.21,0.0
20200507:0410,14.49,3.8,1.96,2.07,0.0
20200507:0510,47.5,12.73,2.95,1.79,0.0
20200507:0610,237.69,22.01,6.06,2.21,0.0
20200507:0710,476.75,31.27,7.95,2.62,0.0
20200507:0810,703.23,40.05,9.8,2.62,0.0
20200507:0910,891.19,47.68,11.6,2.62,0.0
20200507:1010,1005.37,53.18,13.25,2.76,0.0
20200507:1110,1059.3,55.32,14.68,3.1,0.0
20200507:1210,1053.97,53.48,15.69,3.45,0.0
20200507:1310,960.13,48.21,16.34,3.52,0.0
20200507:1410,795.75,40.71,16.66,3.24,0.0
20200507:1510,570.89,31.99,16.74,2.48,0.0
20200507:1610,327.1,22.75,16.58,1.79,0.0
20200507:1710,103.34,13.45,16.13,1.38,0.0
20200507:1810,17.71,4.49,14.73,1.38,0.0
20200507:1910,0.0,0.0,14.31,0.69,0.0
20200507:2010,0.0,0.0,13.28,0.28,0.0
20200507:2110,0.0,0.0,12.48,0.34,0.0
20200507:2210,0.0,0.0,11.85,0.14,0.0
20200507:2310,0.0,0.0,11.19,0.28,0.0
20200508:0010,0.0,0.0,10.72,0.21,0.0
20200508:0110,0.0,0.0,10.58,0.14,0.0
20200508:0210,0.0,0.0,10.31,0.41,0.0
20200508:0310,0.0,0.0,9.99,0.48,0.0
20200508:0410,10.47,4.03,9.64,0.48,0.0
20200508:0510,73.26,12.95,9.44,0.62,0.0
20200508:0610,182.28,22.23,10.39,0.28,0.0
20200508:0710,277.03,31.49,13.65,0.76,0.0
20200508:0810,659.28,40.28,15.55,1.24,0.0
20200508:0910,845.3,47.93,16.86,1.86,0.0
20200508:1010,1002.56,53.44,17.85,2.0,0.0
20200508:1110,1007.74,55.6,18.62,2.14,0.0
20200508:1210,1005.69,53.74,19.18,2.28,0.0
20200508:1310,951.74,48.45,19.49,2.34,0.0
20200508:1410,756.04,40.92,19.59,2.28,0.0
20200508:1510,515.58,32.19,19.45,2.21,0.0
20200508:1610,273.84,22.95,19.02,2.07,0.0
20200508:1710,70.73,13.65,18.12,1.52,0.0
20200508:1810,7.25,4.69,16.61,1.72,0.0
20200508:1910,0.0,0.0,14.81,2.07,0.0
20200508:2010,0.0,0.0,13.21,1.86,0.0
20200508:2110,0.0,0.0,11.89,1.79,0.0
20200508:2210,0.0,0.0,10.71,1.79,0.0
20200508:2310,0.0,0.0,9.88,1.79,0.0
20200509:0010,0.0,0.0,9.4,1.72,0.0
20200509:0110,0.0,0.0,8.58,1.79,0.0
20200509:0210,0.0,0.0,7.76,1.93,0.0
20200509:0310,0.0,0.0,7.13,1.93,0.0
20200509:0410,4.03,4.25,6.74,1.86,0.0
20200509:0510,74.87,13.16,7.84,1.45,0.0
20200509:0610,231.81,22.44,11.48,1.24,0.0
20200509:0710,464.45,31.71,13.74,1.93,0.0
20200509:0810,616.34,40.51,15.49,2.41,0.0
20200509:0910,468.57,48.18,17.02,2.62,0.0
20200509:1010,482.23,53.7,18.06,2.62,0.0
20200509:1110,757.04,55.87,18.88,2.55,0.0
20200509:1210,860.27,54.0,19.68,2.41,0.0
20200509:1310,581.71,48.68,19.75,2.21,0.0
20200509:1410,501.19,41.13,19.48,2.14,0.0
20200509:1510,447.83,32.39,19.38,2.07,0.0
20200509:1610,191.21,23.14,18.91,1.86,0.0
20200509:1710,87.44,13.85,17.93,1.59,0.0
20200509:1810,11.27,4.9,16.45,1.59,0.0
20200509:1910,0.0,0.0,15.05,2.0,0.0
20200509:2010,0.0,0.0,13.14,1.93,0.0
20200509:2110,0.0,0.0,12.25,1.72,0.0
20200509:2210,0.0,0.0,12.21,1.52,0.0
20200509:2310,0.0,0.0,12.22,1.45,0.0
20200510:0010,0.0,0.0,10.98,1.52,0.0
20200510:0110,0.0,0.0,10.24,1.52,0.0
20200510:0210,0.0,0.0,9.33,1.59,0.0
20200510:0310,0.0,0.0,9.62,1.31,0.0
20200510:0410,6.44,4.47,9.51,1.24,0.0
20200510:0510,29.79,13.37,9.51,1.17,0.0
20200510:0610,59.98,22.65,12.3,0.41,0.0
20200510:0710,153.55,31.92,15.3,0.97,0.0
20200510:0810,112.9,40.73,16.59,0.97,0.0
20200510:0910,315.81,48.41,17.42,0.97,0.0
20200510:1010,321.43,53.96,18.24,1.24,0.0
20200510:1110,576.73,56.13,18.47,1.59,0.0
20200510:1210,152.59,54.25,18.96,2.0,0.0
20200510:1310,848.74,48.91,19.13,2.21,0.0
20200510:1410,200.13,41.34,19.18,2.07,0.0
20200510:1510,484.36,32.59,19.65,2.48,0.0
20200510:1610,147.85,23.33,19.21,2.48,0.0
20200510:1710,78.4,14.05,18.5,2.34,0.0
20200510:1810,6.44,5.1,17.44,1.79,0.0
20200510:1910,0.0,0.0,15.81,1.79,0.0
20200510:2010,0.0,0.0,14.38,1.45,0.0
20200510:2110,0.0,0.0,13.16,1.72,0.0
20200510:2210,0.0,0.0,12.66,2.07,0.0
20200510:2310,0.0,0.0,12.66,2.83,0.0
20200511:0010,0.0,0.0,12.25,3.93,0.0
20200511:0110,0.0,0.0,10.6,4.48,0.0
20200511:0210,0.0,0.0,8.95,4.55,0.0
20200511:0310,0.0,0.0,7.68,4.55,0.0
20200511:0410,3.22,4.68,6.82,4.62,0.0
20200511:0510,34.62,13.58,6.13,4.69,0.0
20200511:0610,27.34,22.85,5.69,4.76,0.0
20200511:0710,60.86,32.12,4.83,4.76,0.0
20200511:0810,106.73,40.94,4.53,5.31,0.0
20200511:0910,74.97,48.64,4.28,4.97,0.0
20200511:1010,94.38,54.21,4.2,4.83,0.0
20200511:1110,115.55,56.39,4.32,4.55,0.0
20200511:1210,114.66,54.5,4.96,4.9,0.0
20200511:1310,163.18,49.13,5.33,5.24,0.0
20200511:1410,112.02,41.55,5.41,5.52,0.0
20200511:1510,78.5,32.78,5.53,5.31,0.0
20200511:1610,74.09,23.52,5.81,4.97,0.0
20200511:1710,108.32,14.24,6.11,4.0,0.0
20200511:1810,22.54,5.3,6.2,3.17,0.0
20200511:1910,0.0,0.0,5.3,3.24,0.0
20200511:2010,0.0,0.0,4.35,2.62,0.0
20200511:2110,0.0,0.0,3.32,2.28,0.0
20200511:2210,0.0,0.0,2.15,2.14,0.0
20200511:2310,0.0,0.0,1.11,2.14,0.0
20200512:0010,0.0,0.0,0.36,2.14,0.0
20200512:0110,0.0,0.0,-0.07,2.28,0.0
20200512:0210,0.0,0.0,-0.31,2.34,0.0
20200512:0310,0.0,0.0,-0.46,2.41,0.0
20200512:0410,19.32,4.89,-0.47,2.41,0.0
20200512:0510,49.11,13.78,1.01,2.0,0.0
20200512:0610,245.08,23.04,3.67,2.48,0.0
20200512:0710,480.48,32.32,4.81,3.24,0.0
20200512:0810,551.14,41.15,5.88,3.24,0.0
20200512:0910,483.04,48.87,6.83,3.59,0.0
20200512:1010,190.52,54.45,7.27,3.79,0.0
20200512:1110,187.87,56.64,7.69,3.72,0.0
20200512:1210,411.95,54.74,8.01,3.59,0.0
20200512:1310,213.45,49.36,8.49,3.52,0.0
20200512:1410,595.06,41.75,8.9,3.52,0.0
20200512:1510,172.8,32.97,8.72,3.38,0.0
20200512:1610,259.97,23.71,8.66,3.03,0.0
20200512:1710,108.05,14.43,8.65,2.69,0.0
20200512:1810,24.96,5.5,8.06,1.72,0.0
20200512:1910,0.0,0.0,7.27,1.59,0.0
20200512:2010,0.0,0.0,5.45,1.59,0.0
20200512:2110,0.0,0.0,4.01,1.66,0.0
20200512:2210,0.0,0.0,3.48,1.52,0.0
20200512:2310,0.0,0.0,3.57,1.24,0.0
20200513:0010,0.0,0.0,3.17,1.31,0.0
20200513:0110,0.0,0.0,2.89,1.24,0.0
20200513:0210,0.0,0.0,2.08,1.38,0.0
20200513:0310,0.0,0.0,1.58,1.45,0.0
20200513:0410,4.83,5.09,1.02,1.45,0.0
20200513:0510,78.09,13.97,2.57,0.97,0.0
20200513:0610,242.83,23.23,5.97,0.9,0.0
20200513:0710,474.14,32.51,7.64,1.45,0.0
20200513:0810,599.58,41.35,9.03,1.45,0.0
20200513:0910,520.9,49.09,10.0,1.59,0.0
20200513:1010,532.19,54.69,10.54,1.17,0.0
20200513:1110,584.86,56.89,10.95,0.83,0.0
20200513:1210,651.03,54.98,11.62,0.69,0.0
20200513:1310,508.36,49.57,11.66,0.55,0.0
20200513:1410,415.06,41.95,11.82,0.34,0.0
20200513:1510,515.59,33.16,11.77,0.0,0.0
20200513:1610,143.94,23.9,11.75,0.69,0.0
20200513:1710,29.99,14.62,11.29,1.24,0.0
20200513:1810,16.91,5.7,10.72,1.1,0.0
20200513:1910,0.0,0.0,9.59,1.72,0.0
20200513:2010,0.0,0.0,8.69,1.72,0.0
20200513:2110,0.0,0.0,8.22,1.72,0.0
20200513:2210,0.0,0.0,7.66,1.86,0.0
20200513:2310,0.0,0.0,7.08,2.0,0.0
20200514:0010,0.0,0.0,6.49,2.14,0.0
20200514:0110,0.0,0.0,5.72,2.14,0.0
20200514:0210,0.0,0.0,5.08,2.21,0.0
20200514:0310,0.0,0.0,4.64,2.14,0.0
20200514:0410,6.44,5.28,4.48,2.14,0.0
20200514:0510,55.55,14.16,5.3,2.41,0.0
20200514:0610,192.23,23.42,6.27,3.24,0.0
20200514:0710,213.39,32.7,7.12,3.59,0.0
20200514:0810,204.23,41.55,8.18,3.38,0.0
20200514:0910,235.32,49.3,8.75,3.03,0.0
20200514:1010,244.73,54.93,9.11,2.97,0.0
20200514:1110,217.86,57.13,10.12,2.83,0.0
20200514:1210,570.49,55.21,10.83,2.76,0.0
20200514:1310,387.37,49.79,10.94,2.83,0.0
20200514:1410,371.04,42.15,11.27,2.9,0.0
20200514:1510,212.02,33.35,11.32,2.62,0.0
20200514:1610,70.56,24.08,11.15,2.41,0.0
20200514:1710,57.33,14.8,10.83,2.28,0.0
20200514:1810,24.15,5.89,10.31,1.86,0.0
20200514:1910,0.0,0.0,9.47,1.66,0.0
20200514:2010,0.0,0.0,8.12,1.66,0.0
20200514:2110,0.0,0.0,6.64,1.66,0.0
20200514:2210,0.0,0.0,5.52,1.66,0.0
20200514:2310,0.0,0.0,4.27,1.79,0.0
20200515:0010,0.0,0.0,3.39,2.0,0.0
20200515:0110,0.0,0.0,3.21,2.14,0.0
20200515:0210,0.0,0.0,2.81,2.14,0.0
20200515:0310,0.0,0.0,2.33,1.93,0.0
20200515:0410,26.57,5.47,2.53,1.66,0.0
20200515:0510,55.55,14.34,3.77,1.31,0.0
20200515:0610,244.91,23.6,6.86,1.66,0.0
20200515:0710,477.91,32.88,8.22,1.79,0.0
20200515:0810,703.27,41.74,9.7,2.07,0.0
20200515:0910,824.54,49.51,10.86,2.21,0.0
20200515:1010,550.49,55.16,11.65,2.21,0.0
20200515:1110,474.6,57.37,12.16,2.41,0.0
20200515:1210,630.77,55.44,12.67,2.55,0.0
20200515:1310,617.09,50.0,13.0,2.76,0.0
20200515:1410,573.75,42.34,12.87,2.9,0.0
20200515:1510,561.77,33.53,13.0,3.03,0.0
20200515:1610,323.4,24.26,12.96,3.1,0.0
20200515:1710,111.62,14.99,12.47,2.97,0.0
20200515:1810,28.18,6.08,11.69,2.28,0.0
20200515:1910,0.0,0.0,9.99,2.28,0.0
20200515:2010,0.0,0.0,8.76,2.07,0.0
20200515:2110,0.0,0.0,7.53,1.93,0.0
20200515:2210,0.0,0.0,6.17,1.93,0.0
20200515:2310,0.0,0.0,4.91,1.93,0.0
20200516:0010,0.0,0.0,4.07,1.79,0.0
20200516:0110,0.0,0.0,3.46,1.72,0.0
20200516:0210,0.0,0.0,2.91,1.66,0.0
20200516:0310,0.0,0.0,2.53,1.59,0.0
20200516:0410,24.15,5.66,2.2,1.59,0.0
20200516:0510,50.72,14.52,4.05,1.17,0.0
20200516:0610,245.79,23.77,8.08,1.59,0.0
20200516:0710,478.83,33.06,9.59,2.28,0.0
20200516:0810,630.63,41.93,10.87,3.24,0.0
20200516:0910,782.71,49.71,11.57,3.31,0.0
20200516:1010,862.45,55.38,12.25,3.59,0.0
20200516:1110,891.07,57.61,13.39,3.86,0.0
20200516:1210,972.38,55.67,14.27,4.07,0.0
20200516:1310,749.93,50.2,14.65,4.07,0.0
20200516:1410,752.26,42.53,14.96,3.86,0.0
20200516:1510,560.27,33.71,15.21,3.72,0.0
20200516:1610,342.34,24.44,15.0,3.1,0.0
20200516:1710,117.58,15.17,14.59,2.21,0.0
20200516:1810,9.66,6.27,13.62,1.52,0.0
20200516:1910,0.0,0.0,12.04,1.17,0.0
20200516:2010,0.0,0.0,12.04,0.76,0.0
20200516:2110,0.0,0.0,10.32,1.1,0.0
20200516:2210,0.0,0.0,9.07,1.45,0.0
20200516:2310,0.0,0.0,8.25,1.72,0.0
20200517:0010,0.0,0.0,7.76,1.93,0.0
20200517:0110,0.0,0.0,7.86,2.14,0.0
20200517:0210,0.0,0.0,7.56,2.28,0.0
20200517:0310,0.0,0.0,6.96,2.34,0.0
20200517:0410,16.1,5.84,6.63,2.41,0.0
20200517:0510,89.36,14.69,7.36,2.41,0.0
20200517:0610,243.98,23.94,8.57,3.24,0.0
20200517:0710,469.86,33.23,10.32,3.31,0.0
20200517:0810,692.91,42.11,11.3,3.24,0.0
20200517:0910,871.65,49.91,12.26,2.9,0.0
20200517:1010,981.39,55.59,13.52,2.76,0.0
20200517:1110,1011.34,57.83,14.4,2.76,0.0
20200517:1210,1046.16,55.89,15.44,2.69,0.0
20200517:1310,942.59,50.4,15.85,2.97,0.0
20200517:1410,784.77,42.72,16.37,3.38,0.0
20200517:1510,563.06,33.89,16.46,3.52,0.0
20200517:1610,333.96,24.61,16.45,3.45,0.0
20200517:1710,114.2,15.34,15.97,3.03,0.0
20200517:1810,28.98,6.45,14.82,2.28,0.0
20200517:1910,0.0,0.0,13.35,2.14,0.0
20200517:2010,0.0,0.0,11.41,2.14,0.0
20200517:2110,0.0,0.0,9.74,2.07,0.0
20200517:2210,0.0,0.0,8.49,2.0,0.0
20200517:2310,0.0,0.0,7.54,2.07,0.0
20200518:0010,0.0,0.0,6.84,2.14,0.0
20200518:0110,0.0,0.0,6.3,2.07,0.0
20200518:0210,0.0,0.0,5.88,2.07,0.0
20200518:0310,0.0,0.0,5.74,2.0,0.0
20200518:0410,27.37,6.01,5.63,2.0,0.0
20200518:0510,62.79,14.85,7.56,1.66,0.0
20200518:0610,208.42,24.1,11.92,1.79,0.0
20200518:0710,460.99,33.39,13.66,2.34,0.0
20200518:0810,654.27,42.28,15.55,3.31,0.0
20200518:0910,838.0,50.1,16.89,3.79,0.0
20200518:1010,902.77,55.8,17.9,3.86,0.0
20200518:1110,964.88,58.06,18.86,4.14,0.0
20200518:1210,988.74,56.1,20.03,4.76,0.0
20200518:1310,859.93,50.6,20.47,4.48,0.0
20200518:1410,766.14,42.9,20.6,4.21,0.0
20200518:1510,547.1,34.06,20.99,4.34,0.0
20200518:1610,318.73,24.78,20.74,4.28,0.0
20200518:1710,110.33,15.52,19.99,3.38,0.0
20200518:1810,33.81,6.63,18.84,2.76,0.0
20200518:1910,0.0,0.0,16.96,2.34,0.0
20200518:2010,0.0,0.0,15.61,2.28,0.0
20200518:2110,0.0,0.0,14.46,2.48,0.0
20200518:2210,0.0,0.0,13.77,2.55,0.0
20200518:2310,0.0,0.0,12.95,2.55,0.0
20200519:0010,0.0,0.0,11.96,2.41,0.0
20200519:0110,0.0,0.0,10.79,2.21,0.0
20200519:0210,0.0,0.0,9.7,2.14,0.0
20200519:0310,0.0,0.0,8.82,2.07,0.0
20200519:0410,28.18,6.18,8.48,2.0,0.0
20200519:0510,77.29,15.01,10.1,1.79,0.0
20200519:0610,233.59,24.26,12.86,2.55,0.0
20200519:0710,340.04,33.55,14.03,2.69,0.0
20200519:0810,413.78,42.45,15.52,2.55,0.0
20200519:0910,676.72,50.28,17.14,2.69,0.0
20200519:1010,956.03,56.01,18.42,3.38,0.0
20200519:1110,1012.32,58.27,18.8,4.21,0.0
20200519:1210,1001.75,56.31,18.12,3.86,0.0
20200519:1310,879.03,50.8,18.35,4.0,0.0
20200519:1410,312.0,43.08,18.73,3.93,0.0
20200519:1510,354.21,34.23,18.47,3.72,0.0
20200519:1610,170.89,24.95,17.96,3.31,0.0
