Latitude (decimal degrees):	51.496
Longitude (decimal degrees):	10.808
Elevation (m):	177
Radiation database:	PVGIS-SARAH2


Slope: 30 deg. 
Azimuth: 4 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200117:1110,501.14,130.48,3.8,17.67,5.57,2.0,0.0
20200117:1210,567.93,102.53,3.82,17.1,6.47,2.48,0.0
20200117:1310,362.86,127.61,2.83,14.21,7.11,2.48,0.0
20200117:1410,328.37,76.67,1.81,9.29,7.15,2.69,0.0
20200117:1510,0.0,8.39,0.12,2.71,6.47,3.03,0.0
20200117:1610,0.0,0.0,0.0,0.0,5.5,3.1,0.0
20200117:1710,0.0,0.0,0.0,0.0,5.27,3.17,0.0
20200117:1810,0.0,0.0,0.0,0.0,5.27,3.24,0.0
20200117:1910,0.0,0.0,0.0,0.0,5.46,3.66,0.0
20200117:2010,0.0,0.0,0.0,0.0,5.91,3.86,0.0
20200117:2110,0.0,0.0,0.0,0.0,6.42,3.93,0.0
20200117:2210,0.0,0.0,0.0,0.0,6.62,3.86,0.0
20200117:2310,0.0,0.0,0.0,0.0,6.34,3.93,0.0
20200118:0010,0.0,0.0,0.0,0.0,5.75,4.07,0.0
20200118:0110,0.0,0.0,0.0,0.0,5.28,4.21,0.0
20200118:0210,0.0,0.0,0.0,0.0,4.55,4.07,0.0
20200118:0310,0.0,0.0,0.0,0.0,4.11,3.79,0.0
20200118:0410,0.0,0.0,0.0,0.0,3.72,3.52,0.0
20200118:0510,0.0,0.0,0.0,0.0,3.44,3.24,0.0
20200118:0610,0.0,0.0,0.0,0.0,3.18,3.17,0.0
20200118:0710,0.0,0.0,0.0,0.0,2.66,2.97,0.0
20200118:0810,7.74,34.04,0.5,6.19,2.73,3.1,0.0
20200118:0910,38.55,92.22,1.39,12.05,3.45,3.31,0.0
20200118:1010,373.23,142.52,3.24,16.05,4.16,4.28,0.0
20200118:1110,297.89,173.0,3.34,17.87,4.59,4.62,0.0
20200118:1210,248.42,169.77,3.07,17.3,4.77,4.69,0.0
20200118:1310,42.87,111.91,1.69,14.42,4.71,4.34,0.0
20200118:1410,93.16,87.63,1.33,9.5,4.55,3.52,0.0
20200118:1510,0.0,3.73,0.05,2.92,3.8,3.03,0.0
20200118:1610,0.0,0.0,0.0,0.0,2.69,2.69,0.0
20200118:1710,0.0,0.0,0.0,0.0,2.04,2.69,0.0
20200118:1810,0.0,0.0,0.0,0.0,1.54,2.76,0.0
20200118:1910,0.0,0.0,0.0,0.0,2.32,2.76,0.0
20200118:2010,0.0,0.0,0.0,0.0,2.25,2.69,0.0
20200118:2110,0.0,0.0,0.0,0.0,2.22,2.76,0.0
20200118:2210,0.0,0.0,0.0,0.0,2.07,2.76,0.0
20200118:2310,0.0,0.0,0.0,0.0,2.14,2.69,0.0
20200119:0010,0.0,0.0,0.0,0.0,2.13,2.62,0.0
20200119:0110,0.0,0.0,0.0,0.0,1.92,2.69,0.0
20200119:0210,0.0,0.0,0.0,0.0,1.75,2.55,0.0
20200119:0310,0.0,0.0,0.0,0.0,1.53,2.41,0.0
20200119:0410,0.0,0.0,0.0,0.0,1.48,2.21,0.0
20200119:0510,0.0,0.0,0.0,0.0,1.33,2.14,0.0
20200119:0610,0.0,0.0,0.0,0.0,1.4,2.34,0.0
20200119:0710,0.0,0.0,0.0,0.0,1.31,2.34,0.0
20200119:0810,185.76,61.51,1.1,6.34,1.52,2.76,0.0
20200119:0910,78.97,106.19,1.66,12.21,1.77,2.76,0.0
20200119:1010,257.34,158.37,2.96,16.24,2.63,3.31,0.0
20200119:1110,150.16,170.2,2.81,18.07,3.24,3.1,0.0
20200119:1210,65.85,146.04,2.25,17.52,3.68,2.97,0.0
20200119:1310,323.48,139.99,2.84,14.64,3.87,2.97,0.0
20200119:1410,98.1,90.62,1.38,9.72,3.97,2.48,0.0
20200119:1510,0.0,5.6,0.08,3.14,3.52,2.21,0.0
20200119:1610,0.0,0.0,0.0,0.0,2.81,2.14,0.0
20200119:1710,0.0,0.0,0.0,0.0,2.29,2.07,0.0
20200119:1810,0.0,0.0,0.0,0.0,2.06,2.0,0.0
20200119:1910,0.0,0.0,0.0,0.0,2.52,2.07,0.0
20200119:2010,0.0,0.0,0.0,0.0,2.53,1.86,0.0
20200119:2110,0.0,0.0,0.0,0.0,2.15,1.79,0.0
20200119:2210,0.0,0.0,0.0,0.0,1.61,1.66,0.0
20200119:2310,0.0,0.0,0.0,0.0,1.31,1.72,0.0
20200120:0010,0.0,0.0,0.0,0.0,0.38,1.86,0.0
20200120:0110,0.0,0.0,0.0,0.0,-0.17,1.79,0.0
20200120:0210,0.0,0.0,0.0,0.0,-0.47,1.66,0.0
20200120:0310,0.0,0.0,0.0,0.0,-1.65,1.93,0.0
20200120:0410,0.0,0.0,0.0,0.0,-1.95,1.79,0.0
20200120:0510,0.0,0.0,0.0,0.0,-1.83,1.72,0.0
20200120:0610,0.0,0.0,0.0,0.0,-2.11,1.59,0.0
20200120:0710,0.0,0.0,0.0,0.0,-2.08,1.59,0.0
20200120:0810,174.45,64.16,1.11,6.5,-1.9,1.45,0.0
20200120:0910,331.23,109.68,2.52,12.39,0.11,1.24,0.0
20200120:1010,485.96,120.83,3.62,16.43,1.73,1.38,0.0
20200120:1110,522.58,136.98,4.05,18.28,2.32,1.31,0.0
20200120:1210,483.66,143.27,3.83,17.74,2.69,1.17,0.0
20200120:1310,448.59,118.83,3.19,14.87,2.76,1.38,0.0
20200120:1410,327.84,88.68,1.98,9.94,2.86,1.52,0.0
20200120:1510,6.66,13.5,0.2,3.36,2.64,1.24,0.0
20200120:1610,0.0,0.0,0.0,0.0,2.16,1.31,0.0
20200120:1710,0.0,0.0,0.0,0.0,1.72,1.38,0.0
20200120:1810,0.0,0.0,0.0,0.0,0.94,1.38,0.0
20200120:1910,0.0,0.0,0.0,0.0,0.35,1.45,0.0
20200120:2010,0.0,0.0,0.0,0.0,-0.6,1.45,0.0
20200120:2110,0.0,0.0,0.0,0.0,-1.26,1.31,0.0
20200120:2210,0.0,0.0,0.0,0.0,-1.59,1.24,0.0
20200120:2310,0.0,0.0,0.0,0.0,-2.21,1.38,0.0
20200121:0010,0.0,0.0,0.0,0.0,-2.76,1.45,0.0
20200121:0110,0.0,0.0,0.0,0.0,-3.29,1.52,0.0
20200121:0210,0.0,0.0,0.0,0.0,-3.65,1.66,0.0
20200121:0310,0.0,0.0,0.0,0.0,-3.85,1.72,0.0
20200121:0410,0.0,0.0,0.0,0.0,-4.04,1.79,0.0
20200121:0510,0.0,0.0,0.0,0.0,-4.06,1.93,0.0
20200121:0610,0.0,0.0,0.0,0.0,-4.15,2.0,0.0
20200121:0710,0.0,0.0,0.0,0.0,-4.25,2.0,0.0
20200121:0810,210.71,63.57,1.22,6.66,-4.09,1.72,0.0
20200121:0910,367.41,103.36,2.64,12.57,-1.39,1.38,0.0
20200121:1010,525.07,111.74,3.76,16.63,1.02,1.59,0.0
20200121:1110,586.39,118.34,4.25,18.5,2.53,2.07,0.0
20200121:1210,534.65,132.98,4.02,17.97,3.34,2.28,0.0
20200121:1310,521.66,99.98,3.4,15.1,3.63,2.28,0.0
20200121:1410,366.5,82.48,2.1,10.17,3.24,1.86,0.0
20200121:1510,6.29,14.43,0.21,3.58,1.89,2.14,0.0
20200121:1610,0.0,0.0,0.0,0.0,0.15,2.21,0.0
20200121:1710,0.0,0.0,0.0,0.0,-1.05,2.14,0.0
20200121:1810,0.0,0.0,0.0,0.0,-1.9,2.21,0.0
20200121:1910,0.0,0.0,0.0,0.0,-2.39,2.07,0.0
20200121:2010,0.0,0.0,0.0,0.0,-2.82,2.14,0.0
20200121:2110,0.0,0.0,0.0,0.0,-3.17,2.07,0.0
20200121:2210,0.0,0.0,0.0,0.0,-3.48,2.0,0.0
20200121:2310,0.0,0.0,0.0,0.0,-3.66,2.07,0.0
20200122:0010,0.0,0.0,0.0,0.0,-3.71,2.21,0.0
20200122:0110,0.0,0.0,0.0,0.0,-3.62,2.28,0.0
20200122:0210,0.0,0.0,0.0,0.0,-3.41,2.41,0.0
20200122:0310,0.0,0.0,0.0,0.0,-3.12,2.55,0.0
20200122:0410,0.0,0.0,0.0,0.0,-2.75,2.69,0.0
20200122:0510,0.0,0.0,0.0,0.0,-2.34,2.76,0.0
20200122:0610,0.0,0.0,0.0,0.0,-2.33,2.76,0.0
20200122:0710,0.0,0.0,0.0,0.0,-2.41,2.76,0.0
20200122:0810,56.88,56.12,0.84,6.82,-2.06,2.76,0.0
20200122:0910,10.53,79.34,1.17,12.75,-0.62,2.62,0.0
20200122:1010,23.87,118.47,1.77,16.84,0.4,2.83,0.0
20200122:1110,6.98,110.28,1.61,18.72,1.13,2.83,0.0
20200122:1210,19.01,123.96,1.84,18.2,1.42,2.69,0.0
20200122:1310,0.0,57.82,0.83,15.33,1.48,2.41,0.0
20200122:1410,0.0,12.12,0.17,10.41,1.47,2.41,0.0
20200122:1510,0.0,4.66,0.07,3.81,1.43,2.28,0.0
20200122:1610,0.0,0.0,0.0,0.0,1.04,2.21,0.0
20200122:1710,0.0,0.0,0.0,0.0,1.01,1.93,0.0
20200122:1810,0.0,0.0,0.0,0.0,0.95,1.72,0.0
20200122:1910,0.0,0.0,0.0,0.0,0.42,1.66,0.0
20200122:2010,0.0,0.0,0.0,0.0,0.32,1.52,0.0
20200122:2110,0.0,0.0,0.0,0.0,0.32,1.31,0.0
20200122:2210,0.0,0.0,0.0,0.0,0.31,1.24,0.0
20200122:2310,0.0,0.0,0.0,0.0,0.23,1.17,0.0
20200123:0010,0.0,0.0,0.0,0.0,0.18,1.17,0.0
20200123:0110,0.0,0.0,0.0,0.0,0.14,1.1,0.0
20200123:0210,0.0,0.0,0.0,0.0,-0.03,1.1,0.0
20200123:0310,0.0,0.0,0.0,0.0,0.0,0.9,0.0
20200123:0410,0.0,0.0,0.0,0.0,0.0,0.83,0.0
20200123:0510,0.0,0.0,0.0,0.0,0.03,0.83,0.0
20200123:0610,0.0,0.0,0.0,0.0,-0.06,0.83,0.0
20200123:0710,0.0,0.0,0.0,0.0,-0.46,0.48,0.0
20200123:0810,38.27,54.05,0.8,7.0,-0.32,0.28,0.0
20200123:0910,23.41,90.48,1.35,12.95,0.65,0.48,0.0
20200123:1010,11.83,110.35,1.62,17.05,1.33,0.9,0.0
20200123:1110,13.84,123.78,1.82,18.95,1.79,1.03,0.0
20200123:1210,16.49,121.51,1.8,18.44,1.91,0.69,0.0
20200123:1310,76.2,132.57,2.06,15.58,2.06,0.62,0.0
20200123:1410,125.21,100.18,1.59,10.64,2.1,0.69,0.0
20200123:1510,0.0,14.92,0.21,4.04,1.73,0.69,0.0
20200123:1610,0.0,0.0,0.0,0.0,0.6,0.83,0.0
20200123:1710,0.0,0.0,0.0,0.0,0.14,0.69,0.0
20200123:1810,0.0,0.0,0.0,0.0,-0.08,0.69,0.0
20200123:1910,0.0,0.0,0.0,0.0,-0.68,0.41,0.0
20200123:2010,0.0,0.0,0.0,0.0,-0.85,0.07,0.0
20200123:2110,0.0,0.0,0.0,0.0,-1.11,0.28,0.0
20200123:2210,0.0,0.0,0.0,0.0,-1.38,0.41,0.0
20200123:2310,0.0,0.0,0.0,0.0,-1.69,0.34,0.0
20200124:0010,0.0,0.0,0.0,0.0,-1.94,0.48,0.0
20200124:0110,0.0,0.0,0.0,0.0,-2.32,0.69,0.0
20200124:0210,0.0,0.0,0.0,0.0,-2.98,0.97,0.0
20200124:0310,0.0,0.0,0.0,0.0,-3.35,1.1,0.0
20200124:0410,0.0,0.0,0.0,0.0,-3.51,1.17,0.0
20200124:0510,0.0,0.0,0.0,0.0,-3.82,1.31,0.0
20200124:0610,0.0,0.0,0.0,0.0,-4.23,1.59,0.0
20200124:0710,0.0,0.0,0.0,0.0,-3.81,2.21,0.0
20200124:0810,61.27,61.04,0.92,7.18,-2.91,2.07,0.0
20200124:0910,64.27,110.14,1.71,13.15,-0.95,2.83,0.0
20200124:1010,18.75,118.3,1.76,17.27,0.14,2.76,0.0
20200124:1110,6.86,114.94,1.67,19.18,1.13,2.69,0.0
20200124:1210,32.69,137.16,2.06,18.68,1.93,2.62,0.0
20200124:1310,2.51,87.14,1.26,15.82,2.37,2.55,0.0
20200124:1410,30.03,79.15,1.18,10.89,2.32,2.28,0.0
20200124:1510,0.0,8.39,0.12,4.28,1.52,2.0,0.0
20200124:1610,0.0,0.0,0.0,0.0,0.18,2.14,0.0
20200124:1710,0.0,0.0,0.0,0.0,-0.74,2.07,0.0
20200124:1810,0.0,0.0,0.0,0.0,-1.42,2.14,0.0
20200124:1910,0.0,0.0,0.0,0.0,-2.39,2.21,0.0
20200124:2010,0.0,0.0,0.0,0.0,-2.56,2.21,0.0
20200124:2110,0.0,0.0,0.0,0.0,-2.6,2.14,0.0
20200124:2210,0.0,0.0,0.0,0.0,-2.36,2.0,0.0
20200124:2310,0.0,0.0,0.0,0.0,-2.46,1.86,0.0
20200125:0010,0.0,0.0,0.0,0.0,-2.64,1.66,0.0
20200125:0110,0.0,0.0,0.0,0.0,-2.77,1.59,0.0
20200125:0210,0.0,0.0,0.0,0.0,-2.73,1.59,0.0
20200125:0310,0.0,0.0,0.0,0.0,-2.85,1.66,0.0
20200125:0410,0.0,0.0,0.0,0.0,-2.5,1.52,0.0
20200125:0510,0.0,0.0,0.0,0.0,-3.03,1.45,0.0
20200125:0610,0.0,0.0,0.0,0.0,-3.54,1.38,0.0
20200125:0710,0.0,0.0,0.0,0.0,-3.86,1.52,0.0
20200125:0810,6.66,40.34,0.59,7.36,-3.56,1.31,0.0
20200125:0910,0.0,52.22,0.75,13.35,-1.16,1.38,0.0
20200125:1010,0.0,54.09,0.78,17.5,-0.11,1.52,0.0
20200125:1110,0.0,59.69,0.86,19.42,0.95,1.52,0.0
20200125:1210,0.0,56.89,0.82,18.93,1.72,1.72,0.0
20200125:1310,0.0,57.82,0.83,16.07,2.29,1.79,0.0
20200125:1410,0.0,50.36,0.72,11.13,2.46,1.66,0.0
20200125:1510,0.0,13.06,0.19,4.52,1.85,1.31,0.0
20200125:1610,0.0,0.0,0.0,0.0,0.42,1.38,0.0
20200125:1710,0.0,0.0,0.0,0.0,-1.52,1.52,0.0
20200125:1810,0.0,0.0,0.0,0.0,-2.46,1.66,0.0
20200125:1910,0.0,0.0,0.0,0.0,-2.99,1.66,0.0
20200125:2010,0.0,0.0,0.0,0.0,-3.07,1.72,0.0
20200125:2110,0.0,0.0,0.0,0.0,-2.89,1.66,0.0
20200125:2210,0.0,0.0,0.0,0.0,-2.74,1.59,0.0
20200125:2310,0.0,0.0,0.0,0.0,-2.58,1.45,0.0
20200126:0010,0.0,0.0,0.0,0.0,-2.69,1.38,0.0
20200126:0110,0.0,0.0,0.0,0.0,-2.28,1.24,0.0
20200126:0210,0.0,0.0,0.0,0.0,-1.99,1.17,0.0
20200126:0310,0.0,0.0,0.0,0.0,-2.15,1.24,0.0
20200126:0410,0.0,0.0,0.0,0.0,-2.33,1.31,0.0
20200126:0510,0.0,0.0,0.0,0.0,-2.19,1.31,0.0
20200126:0610,0.0,0.0,0.0,0.0,-2.23,1.31,0.0
20200126:0710,0.0,0.0,0.0,0.0,-2.07,1.24,0.0
20200126:0810,19.55,50.58,0.75,7.55,-1.4,1.03,0.0
20200126:0910,42.67,104.01,1.59,13.56,-0.18,1.24,0.0
20200126:1010,57.53,142.67,2.21,17.73,0.83,1.17,0.0
20200126:1110,26.99,140.48,2.1,19.67,2.12,1.31,0.0
20200126:1210,22.94,134.07,2.0,19.18,3.18,1.66,0.0
20200126:1310,59.0,131.07,2.02,16.33,3.66,1.72,0.0
20200126:1410,26.14,80.01,1.19,11.38,3.68,1.38,0.0
20200126:1510,0.0,12.12,0.17,4.76,3.15,1.52,0.0
20200126:1610,0.0,0.0,0.0,0.0,2.01,1.72,0.0
20200126:1710,0.0,0.0,0.0,0.0,1.17,1.93,0.0
20200126:1810,0.0,0.0,0.0,0.0,1.27,2.07,0.0
20200126:1910,0.0,0.0,0.0,0.0,1.64,2.62,0.0
20200126:2010,0.0,0.0,0.0,0.0,1.75,2.83,0.0
20200126:2110,0.0,0.0,0.0,0.0,1.7,2.69,0.0
20200126:2210,0.0,0.0,0.0,0.0,1.42,2.34,0.0
20200126:2310,0.0,0.0,0.0,0.0,1.14,2.0,0.0
20200127:0010,0.0,0.0,0.0,0.0,1.03,1.86,0.0
20200127:0110,0.0,0.0,0.0,0.0,0.92,1.93,0.0
20200127:0210,0.0,0.0,0.0,0.0,1.25,2.14,0.0
20200127:0310,0.0,0.0,0.0,0.0,1.72,2.62,0.0
20200127:0410,0.0,0.0,0.0,0.0,2.57,3.17,0.0
20200127:0510,0.0,0.0,0.0,0.0,3.28,3.72,0.0
20200127:0610,0.0,0.0,0.0,0.0,3.68,4.14,0.0
20200127:0710,0.0,0.0,0.0,0.0,3.34,4.07,0.0
20200127:0810,28.69,54.33,0.82,7.75,3.62,4.14,0.0
20200127:0910,0.0,27.04,0.39,13.78,4.2,4.07,0.0
20200127:1010,15.96,117.61,1.74,17.96,4.88,4.21,0.0
20200127:1110,2.23,101.97,1.47,19.92,5.69,4.9,0.0
20200127:1210,0.0,55.95,0.8,19.44,6.39,5.45,0.0
20200127:1310,0.0,24.25,0.35,16.59,6.6,4.9,0.0
20200127:1410,14.29,72.64,1.07,11.64,6.36,4.48,0.0
20200127:1510,0.0,9.33,0.13,5.01,5.79,4.07,0.0
20200127:1610,0.0,0.0,0.0,0.0,5.31,3.93,0.0
20200127:1710,0.0,0.0,0.0,0.0,4.94,3.93,0.0
20200127:1810,0.0,0.0,0.0,0.0,4.72,4.07,0.0
20200127:1910,0.0,0.0,0.0,0.0,5.07,4.14,0.0
20200127:2010,0.0,0.0,0.0,0.0,4.96,4.21,0.0
20200127:2110,0.0,0.0,0.0,0.0,4.9,4.28,0.0
20200127:2210,0.0,0.0,0.0,0.0,4.74,4.34,0.0
20200127:2310,0.0,0.0,0.0,0.0,4.49,4.41,0.0
20200128:0010,0.0,0.0,0.0,0.0,4.33,4.41,0.0
20200128:0110,0.0,0.0,0.0,0.0,4.3,4.76,0.0
20200128:0210,0.0,0.0,0.0,0.0,4.34,5.24,0.0
20200128:0310,0.0,0.0,0.0,0.0,4.33,5.66,0.0
20200128:0410,0.0,0.0,0.0,0.0,4.44,5.52,0.0
20200128:0510,0.0,0.0,0.0,0.0,4.54,5.1,0.0
20200128:0610,0.0,0.0,0.0,0.0,4.39,4.76,0.0
20200128:0710,0.0,0.0,0.0,0.0,4.62,5.1,0.0
20200128:0810,59.26,65.94,1.02,7.96,4.81,4.97,0.0
20200128:0910,0.0,37.3,0.54,14.01,5.17,4.69,0.0
20200128:1010,0.0,38.24,0.55,18.21,5.3,5.79,0.0
20200128:1110,15.48,135.28,2.0,20.18,4.69,7.45,0.0
20200128:1210,2.25,101.98,1.47,19.71,4.59,6.83,0.0
20200128:1310,57.73,136.45,2.1,16.85,4.21,7.1,0.0
20200128:1410,14.06,77.36,1.14,11.9,4.41,7.03,0.0
20200128:1510,0.0,18.65,0.27,5.26,3.95,6.48,0.0
20200128:1610,0.0,0.0,0.0,0.0,3.15,6.0,0.0
20200128:1710,0.0,0.0,0.0,0.0,2.6,5.93,0.0
20200128:1810,0.0,0.0,0.0,0.0,2.21,6.0,0.0
20200128:1910,0.0,0.0,0.0,0.0,1.87,5.86,0.0
20200128:2010,0.0,0.0,0.0,0.0,1.56,5.79,0.0
20200128:2110,0.0,0.0,0.0,0.0,1.3,5.66,0.0
20200128:2210,0.0,0.0,0.0,0.0,1.36,5.72,0.0
20200128:2310,0.0,0.0,0.0,0.0,1.48,5.66,0.0
20200129:0010,0.0,0.0,0.0,0.0,1.38,5.31,0.0
20200129:0110,0.0,0.0,0.0,0.0,1.27,4.97,0.0
20200129:0210,0.0,0.0,0.0,0.0,1.28,4.83,0.0
20200129:0310,0.0,0.0,0.0,0.0,1.53,4.9,0.0
20200129:0410,0.0,0.0,0.0,0.0,1.64,4.83,0.0
20200129:0510,0.0,0.0,0.0,0.0,1.75,4.97,0.0
20200129:0610,0.0,0.0,0.0,0.0,1.86,5.17,0.0
20200129:0710,0.0,0.0,0.0,0.0,1.96,5.45,0.0
20200129:0810,9.16,49.27,0.72,8.17,2.26,5.66,0.0
20200129:0910,19.36,96.96,1.45,14.24,2.64,5.17,0.0
20200129:1010,0.0,76.47,1.1,18.46,3.16,7.17,0.0
20200129:1110,0.0,66.21,0.95,20.44,3.57,7.66,0.0
20200129:1210,29.02,146.6,2.2,19.98,4.09,7.17,0.0
20200129:1310,371.2,152.96,3.44,17.12,4.24,6.76,0.0
20200129:1410,0.0,51.29,0.74,12.16,4.04,5.52,0.0
20200129:1510,26.08,36.63,0.55,5.51,3.52,5.17,0.0
20200129:1610,0.0,0.0,0.0,0.0,2.49,4.76,0.0
20200129:1710,0.0,0.0,0.0,0.0,2.06,4.83,0.0
20200129:1810,0.0,0.0,0.0,0.0,2.06,5.03,0.0
20200129:1910,0.0,0.0,0.0,0.0,2.29,5.1,0.0
20200129:2010,0.0,0.0,0.0,0.0,2.18,4.9,0.0
20200129:2110,0.0,0.0,0.0,0.0,2.14,4.76,0.0
20200129:2210,0.0,0.0,0.0,0.0,2.09,4.55,0.0
20200129:2310,0.0,0.0,0.0,0.0,1.98,4.28,0.0
20200130:0010,0.0,0.0,0.0,0.0,1.96,4.34,0.0
20200130:0110,0.0,0.0,0.0,0.0,2.03,4.62,0.0
20200130:0210,0.0,0.0,0.0,0.0,2.29,4.76,0.0
20200130:0310,0.0,0.0,0.0,0.0,2.36,4.97,0.0
20200130:0410,0.0,0.0,0.0,0.0,2.6,5.38,0.0
20200130:0510,0.0,0.0,0.0,0.0,2.92,5.72,0.0
20200130:0610,0.0,0.0,0.0,0.0,3.24,5.93,0.0
20200130:0710,0.0,0.0,0.0,0.0,3.96,6.07,0.0
20200130:0810,68.69,70.53,1.11,8.39,4.26,6.07,0.0
20200130:0910,152.97,132.78,2.32,14.47,4.66,5.86,0.0
20200130:1010,39.89,142.32,2.17,18.71,5.08,4.97,0.0
20200130:1110,4.35,117.25,1.7,20.71,5.5,5.86,0.0
20200130:1210,0.0,96.06,1.38,20.25,5.81,6.07,0.0
20200130:1310,21.18,118.75,1.77,17.39,6.26,5.52,0.0
20200130:1410,73.52,104.73,1.63,12.42,6.47,4.69,0.0
20200130:1510,192.46,50.58,0.95,5.77,6.39,4.34,0.0
20200130:1610,0.0,0.0,0.0,0.0,5.83,4.14,0.0
20200130:1710,0.0,0.0,0.0,0.0,5.37,3.93,0.0
20200130:1810,0.0,0.0,0.0,0.0,4.84,3.93,0.0
20200130:1910,0.0,0.0,0.0,0.0,5.12,5.03,0.0
20200130:2010,0.0,0.0,0.0,0.0,6.3,5.86,0.0
20200130:2110,0.0,0.0,0.0,0.0,6.83,6.28,0.0
20200130:2210,0.0,0.0,0.0,0.0,7.01,6.28,0.0
20200130:2310,0.0,0.0,0.0,0.0,7.21,6.28,0.0
20200131:0010,0.0,0.0,0.0,0.0,7.66,6.69,0.0
20200131:0110,0.0,0.0,0.0,0.0,8.34,6.83,0.0
20200131:0210,0.0,0.0,0.0,0.0,9.38,7.24,0.0
20200131:0310,0.0,0.0,0.0,0.0,10.3,7.52,0.0
20200131:0410,0.0,0.0,0.0,0.0,10.57,7.31,0.0
20200131:0510,0.0,0.0,0.0,0.0,10.39,6.83,0.0
20200131:0610,0.0,0.0,0.0,0.0,9.89,6.28,0.0
20200131:0710,0.0,0.0,0.0,0.0,9.76,5.72,0.0
20200131:0810,8.77,50.05,0.74,8.61,9.23,5.38,0.0
20200131:0910,11.8,91.6,1.35,14.72,8.93,5.03,0.0
20200131:1010,138.28,170.56,2.88,18.97,8.98,5.03,0.0
20200131:1110,146.47,189.17,3.19,20.98,9.23,5.17,0.0
20200131:1210,276.26,189.71,3.67,20.53,9.59,5.72,0.0
20200131:1310,207.24,164.53,2.96,17.67,9.74,5.59,0.0
20200131:1410,321.66,103.88,2.45,12.69,10.03,5.45,0.0
20200131:1510,149.24,55.55,0.92,6.03,9.78,4.9,0.0
20200131:1610,0.0,0.0,0.0,0.0,9.37,4.83,0.0
20200131:1710,0.0,0.0,0.0,0.0,9.17,4.9,0.0
20200131:1810,0.0,0.0,0.0,0.0,9.04,4.97,0.0
20200131:1910,0.0,0.0,0.0,0.0,9.55,5.24,0.0
20200131:2010,0.0,0.0,0.0,0.0,9.64,5.17,0.0
20200131:2110,0.0,0.0,0.0,0.0,9.74,5.03,0.0
20200131:2210,0.0,0.0,0.0,0.0,9.42,4.97,0.0
20200131:2310,0.0,0.0,0.0,0.0,9.06,4.9,0.0
20200201:0010,0.0,0.0,0.0,0.0,9.19,5.03,0.0
20200201:0110,0.0,0.0,0.0,0.0,9.21,5.03,0.0
20200201:0210,0.0,0.0,0.0,0.0,9.27,5.1,0.0
20200201:0310,0.0,0.0,0.0,0.0,9.32,5.03,0.0
20200201:0410,0.0,0.0,0.0,0.0,9.36,5.03,0.0
20200201:0510,0.0,0.0,0.0,0.0,9.37,5.24,0.0
20200201:0610,0.0,0.0,0.0,0.0,9.46,5.45,0.0
20200201:0710,0.0,0.0,0.0,0.0,9.79,5.45,0.0
20200201:0810,0.0,39.17,0.56,8.84,9.9,5.31,0.0
20200201:0910,0.0,57.82,0.83,14.96,9.87,5.17,0.0
20200201:1010,0.0,76.47,1.1,19.24,9.81,5.17,0.0
20200201:1110,0.0,94.19,1.35,21.26,9.86,5.45,0.0
20200201:1210,0.0,65.28,0.94,20.82,10.0,5.52,0.0
20200201:1310,0.0,55.95,0.8,17.95,10.08,5.52,0.0
20200201:1410,0.0,40.1,0.58,12.97,10.1,5.45,0.0
20200201:1510,11.68,35.73,0.52,6.29,10.13,6.0,0.0
20200201:1610,0.0,0.0,0.0,0.0,9.87,5.72,0.0
20200201:1710,0.0,0.0,0.0,0.0,9.19,5.31,0.0
20200201:1810,0.0,0.0,0.0,0.0,8.5,5.52,0.0
20200201:1910,0.0,0.0,0.0,0.0,8.38,5.59,0.0
20200201:2010,0.0,0.0,0.0,0.0,8.06,5.59,0.0
20200201:2110,0.0,0.0,0.0,0.0,7.62,5.79,0.0
20200201:2210,0.0,0.0,0.0,0.0,7.01,5.93,0.0
20200201:2310,0.0,0.0,0.0,0.0,6.31,5.79,0.0
20200202:0010,0.0,0.0,0.0,0.0,5.92,5.79,0.0
20200202:0110,0.0,0.0,0.0,0.0,6.03,6.0,0.0
20200202:0210,0.0,0.0,0.0,0.0,6.04,5.93,0.0
20200202:0310,0.0,0.0,0.0,0.0,5.94,5.72,0.0
20200202:0410,0.0,0.0,0.0,0.0,6.11,5.79,0.0
20200202:0510,0.0,0.0,0.0,0.0,6.12,5.86,0.0
20200202:0610,0.0,0.0,0.0,0.0,6.1,5.79,0.0
20200202:0710,0.0,0.0,0.0,0.0,6.03,5.72,0.0
20200202:0810,5.6,47.52,0.7,9.07,6.05,5.31,0.0
20200202:0910,0.0,60.62,0.87,15.22,6.17,4.14,0.0
20200202:1010,2.15,102.9,1.49,19.51,6.36,3.86,0.0
20200202:1110,0.0,47.56,0.68,21.55,6.38,2.97,0.0
20200202:1210,0.0,65.28,0.94,21.11,6.29,1.79,0.0
20200202:1310,0.0,60.62,0.87,18.24,6.05,0.83,0.0
20200202:1410,75.37,110.38,1.74,13.24,6.34,0.41,0.0
20200202:1510,30.11,45.34,0.67,6.56,6.46,0.41,0.0
20200202:1610,0.0,0.0,0.0,0.0,6.41,0.97,0.0
20200202:1710,0.0,0.0,0.0,0.0,6.9,2.21,0.0
20200202:1810,0.0,0.0,0.0,0.0,7.96,4.69,0.0
20200202:1910,0.0,0.0,0.0,0.0,9.21,6.34,0.0
