Latitude (decimal degrees):	51.496
Longitude (decimal degrees):	10.808
Elevation (m):	177
Radiation database:	PVGIS-SARAH2


Slope: 30 deg. 
Azimuth: 4 deg. 
time,G(i),H_sun,T2m,WS10m,Int
20200322:1110,1055.89,39.06,2.57,5.45,0.0
20200322:1210,1047.01,38.2,3.22,5.31,0.0
20200322:1310,934.22,34.41,3.67,5.24,0.0
20200322:1410,765.42,28.28,3.75,5.1,0.0
20200322:1510,539.36,20.54,3.5,5.1,0.0
20200322:1610,288.93,11.81,2.79,4.76,0.0
20200322:1710,12.44,2.58,1.69,4.14,0.0
20200322:1810,0.0,0.0,0.44,3.93,0.0
20200322:1910,0.0,0.0,-0.15,3.52,0.0
20200322:2010,0.0,0.0,-0.76,3.52,0.0
20200322:2110,0.0,0.0,-1.24,3.38,0.0
20200322:2210,0.0,0.0,-1.67,3.03,0.0
20200322:2310,0.0,0.0,-2.1,2.83,0.0
20200323:0010,0.0,0.0,-2.49,2.69,0.0
20200323:0110,0.0,0.0,-2.86,2.69,0.0
20200323:0210,0.0,0.0,-3.16,2.62,0.0
20200323:0310,0.0,0.0,-3.47,2.48,0.0
20200323:0410,0.0,0.0,-3.79,2.41,0.0
20200323:0510,0.0,0.0,-4.09,2.34,0.0
20200323:0610,127.75,8.09,-3.92,2.28,0.0
20200323:0710,378.97,17.1,-2.26,2.62,0.0
20200323:0810,601.54,25.37,-0.69,3.59,0.0
20200323:0910,847.61,32.31,0.52,4.07,0.0
20200323:1010,978.95,37.24,1.54,4.21,0.0
20200323:1110,1032.8,39.46,2.43,4.14,0.0
20200323:1210,1046.26,38.58,3.09,4.0,0.0
20200323:1310,917.95,34.75,3.5,3.79,0.0
20200323:1410,757.1,28.6,3.61,3.66,0.0
20200323:1510,530.62,20.83,3.37,3.66,0.0
20200323:1610,286.51,12.08,2.7,3.17,0.0
20200323:1710,15.1,2.84,1.21,2.76,0.0
20200323:1810,0.0,0.0,-0.47,2.62,0.0
20200323:1910,0.0,0.0,-1.0,2.76,0.0
20200323:2010,0.0,0.0,-1.52,2.83,0.0
20200323:2110,0.0,0.0,-1.9,2.9,0.0
20200323:2210,0.0,0.0,-2.21,2.83,0.0
20200323:2310,0.0,0.0,-2.53,2.69,0.0
20200324:0010,0.0,0.0,-2.9,2.41,0.0
20200324:0110,0.0,0.0,-3.43,2.14,0.0
20200324:0210,0.0,0.0,-4.13,1.93,0.0
20200324:0310,0.0,0.0,-4.72,1.93,0.0
20200324:0410,0.0,0.0,-5.03,1.93,0.0
20200324:0510,0.0,0.0,-5.2,2.0,0.0
20200324:0610,131.17,8.45,-4.61,2.0,0.0
20200324:0710,376.1,17.47,-1.68,1.93,0.0
20200324:0810,611.0,25.75,0.26,2.48,0.0
20200324:0910,844.79,32.71,1.62,3.1,0.0
20200324:1010,983.66,37.65,2.73,3.59,0.0
20200324:1110,1022.6,39.86,3.65,3.72,0.0
20200324:1210,1015.49,38.95,4.38,3.79,0.0
20200324:1310,927.68,35.1,4.85,3.79,0.0
20200324:1410,750.41,28.91,4.95,3.79,0.0
20200324:1510,534.75,21.11,4.67,3.59,0.0
20200324:1610,285.54,12.34,3.91,2.9,0.0
20200324:1710,15.91,3.1,2.1,2.83,0.0
20200324:1810,0.0,0.0,0.21,2.9,0.0
20200324:1910,0.0,0.0,-0.13,2.9,0.0
20200324:2010,0.0,0.0,-0.89,2.83,0.0
20200324:2110,0.0,0.0,-1.49,2.76,0.0
20200324:2210,0.0,0.0,-2.03,2.69,0.0
20200324:2310,0.0,0.0,-2.54,2.55,0.0
20200325:0010,0.0,0.0,-3.03,2.48,0.0
20200325:0110,0.0,0.0,-3.55,2.28,0.0
20200325:0210,0.0,0.0,-4.2,2.07,0.0
20200325:0310,0.0,0.0,-4.82,1.93,0.0
20200325:0410,0.0,0.0,-5.17,2.0,0.0
20200325:0510,0.0,0.0,-5.36,2.0,0.0
20200325:0610,138.66,8.8,-4.64,2.0,0.0
20200325:0710,386.91,17.84,-1.48,2.14,0.0
20200325:0810,621.5,26.13,0.4,2.83,0.0
20200325:0910,822.2,33.1,2.04,3.17,0.0
20200325:1010,1000.86,38.05,3.11,3.79,0.0
20200325:1110,1048.27,40.26,4.06,4.34,0.0
20200325:1210,1033.82,39.33,4.77,4.76,0.0
20200325:1310,925.07,35.44,5.2,4.9,0.0
20200325:1410,758.75,29.22,5.31,4.83,0.0
20200325:1510,545.74,21.39,5.04,4.69,0.0
20200325:1610,293.35,12.61,4.33,4.0,0.0
20200325:1710,17.67,3.36,2.81,3.79,0.0
20200325:1810,0.0,0.0,1.19,3.86,0.0
20200325:1910,0.0,0.0,1.12,4.07,0.0
20200325:2010,0.0,0.0,0.5,3.86,0.0
20200325:2110,0.0,0.0,-0.07,3.59,0.0
20200325:2210,0.0,0.0,-0.61,3.17,0.0
20200325:2310,0.0,0.0,-1.18,2.76,0.0
20200326:0010,0.0,0.0,-1.66,2.62,0.0
20200326:0110,0.0,0.0,-1.93,2.62,0.0
20200326:0210,0.0,0.0,-2.15,2.69,0.0
20200326:0310,0.0,0.0,-2.26,2.76,0.0
20200326:0410,0.0,0.0,-2.29,2.9,0.0
20200326:0510,0.0,0.0,-2.27,3.03,0.0
20200326:0610,131.2,9.16,-1.78,3.24,0.0
20200326:0710,367.27,18.2,-0.19,3.24,0.0
20200326:0810,593.44,26.5,1.64,4.14,0.0
20200326:0910,785.41,33.49,3.24,4.69,0.0
20200326:1010,945.04,38.45,4.65,5.03,0.0
20200326:1110,1002.55,40.65,5.78,5.38,0.0
20200326:1210,1000.96,39.7,6.65,5.66,0.0
20200326:1310,889.05,35.78,7.1,5.52,0.0
20200326:1410,722.57,29.52,7.4,5.52,0.0
20200326:1510,401.55,21.67,7.41,5.59,0.0
20200326:1610,266.62,12.87,6.94,4.62,0.0
20200326:1710,4.73,3.62,5.7,4.21,0.0
20200326:1810,0.0,0.0,4.28,4.14,0.0
20200326:1910,0.0,0.0,4.06,4.14,0.0
20200326:2010,0.0,0.0,3.49,4.0,0.0
20200326:2110,0.0,0.0,3.0,3.72,0.0
20200326:2210,0.0,0.0,2.52,3.45,0.0
20200326:2310,0.0,0.0,2.03,3.1,0.0
20200327:0010,0.0,0.0,1.58,2.97,0.0
20200327:0110,0.0,0.0,1.07,2.83,0.0
20200327:0210,0.0,0.0,0.72,2.76,0.0
20200327:0310,0.0,0.0,0.45,2.83,0.0
20200327:0410,0.0,0.0,0.24,2.83,0.0
20200327:0510,0.0,0.0,0.07,2.83,0.0
20200327:0610,123.99,9.52,0.55,2.76,0.0
20200327:0710,343.47,18.57,2.5,3.17,0.0
20200327:0810,569.65,26.88,4.61,4.07,0.0
20200327:0910,764.74,33.88,6.83,4.28,0.0
20200327:1010,920.84,38.85,9.08,4.55,0.0
20200327:1110,976.09,41.05,10.99,4.83,0.0
20200327:1210,975.85,40.08,12.43,5.03,0.0
20200327:1310,883.41,36.12,13.31,5.1,0.0
20200327:1410,712.6,29.83,13.62,5.1,0.0
20200327:1510,497.37,21.95,13.4,4.9,0.0
20200327:1610,256.37,13.14,12.69,4.28,0.0
20200327:1710,16.08,3.88,11.21,4.07,0.0
20200327:1810,0.0,0.0,9.47,3.93,0.0
20200327:1910,0.0,0.0,9.0,3.72,0.0
20200327:2010,0.0,0.0,7.97,3.38,0.0
20200327:2110,0.0,0.0,6.9,2.83,0.0
20200327:2210,0.0,0.0,5.82,2.55,0.0
20200327:2310,0.0,0.0,4.58,2.21,0.0
20200328:0010,0.0,0.0,3.16,2.0,0.0
20200328:0110,0.0,0.0,1.89,1.93,0.0
20200328:0210,0.0,0.0,1.02,1.86,0.0
20200328:0310,0.0,0.0,0.46,1.79,0.0
20200328:0410,0.0,0.0,0.14,1.59,0.0
20200328:0510,0.0,0.0,-0.32,1.52,0.0
20200328:0610,138.44,9.88,0.06,1.31,0.0
20200328:0710,376.21,18.93,3.43,0.9,0.0
20200328:0810,613.16,27.26,6.47,1.45,0.0
20200328:0910,806.55,34.27,8.29,1.86,0.0
20200328:1010,954.34,39.25,9.76,2.14,0.0
20200328:1110,1010.3,41.44,10.91,2.48,0.0
20200328:1210,1001.35,40.45,11.67,2.69,0.0
20200328:1310,907.58,36.46,12.07,2.9,0.0
20200328:1410,744.53,30.13,12.1,3.03,0.0
20200328:1510,535.61,22.23,11.8,3.17,0.0
20200328:1610,289.66,13.4,11.12,3.03,0.0
20200328:1710,24.37,4.13,9.75,2.62,0.0
20200328:1810,0.0,0.0,7.88,2.41,0.0
20200328:1910,0.0,0.0,6.85,2.55,0.0
20200328:2010,0.0,0.0,5.54,2.76,0.0
20200328:2110,0.0,0.0,4.46,2.9,0.0
20200328:2210,0.0,0.0,3.75,2.9,0.0
20200328:2310,0.0,0.0,3.29,2.76,0.0
20200329:0010,0.0,0.0,2.88,2.69,0.0
20200329:0110,0.0,0.0,2.68,2.69,0.0
20200329:0210,0.0,0.0,2.61,2.62,0.0
20200329:0310,0.0,0.0,2.64,2.48,0.0
20200329:0410,0.0,0.0,2.76,2.55,0.0
20200329:0510,0.0,0.0,2.76,2.76,0.0
20200329:0610,58.02,10.23,2.91,3.03,0.0
20200329:0710,152.62,19.29,2.68,3.24,0.0
20200329:0810,336.35,27.63,3.05,4.0,0.0
20200329:0910,595.15,34.66,3.74,4.62,0.0
20200329:1010,329.05,39.64,4.59,4.55,0.0
20200329:1110,64.33,41.84,4.94,4.62,0.0
20200329:1210,103.11,40.82,4.22,4.9,0.0
20200329:1310,54.87,36.8,3.38,5.93,0.0
20200329:1410,149.46,30.44,2.7,5.93,0.0
20200329:1510,176.67,22.51,2.15,5.72,0.0
20200329:1610,58.65,13.66,1.65,5.72,0.0
20200329:1710,12.3,4.39,1.23,4.83,0.0
20200329:1810,0.0,0.0,0.72,4.9,0.0
20200329:1910,0.0,0.0,0.56,4.55,0.0
20200329:2010,0.0,0.0,0.25,4.14,0.0
20200329:2110,0.0,0.0,-0.32,3.79,0.0
20200329:2210,0.0,0.0,-0.86,3.38,0.0
20200329:2310,0.0,0.0,-1.62,2.9,0.0
20200330:0010,0.0,0.0,-2.24,2.34,0.0
20200330:0110,0.0,0.0,-2.98,2.07,0.0
20200330:0210,0.0,0.0,-3.85,1.93,0.0
20200330:0310,0.0,0.0,-4.35,1.66,0.0
20200330:0410,0.0,0.0,-4.25,1.45,0.0
20200330:0510,0.0,0.0,-4.46,1.45,0.0
20200330:0610,162.96,10.59,-3.94,1.38,0.0
20200330:0710,406.98,19.65,-1.36,1.59,0.0
20200330:0810,619.82,28.0,0.26,1.93,0.0
20200330:0910,459.12,35.05,1.56,2.41,0.0
20200330:1010,291.61,40.04,2.77,2.76,0.0
20200330:1110,785.04,42.23,3.98,3.24,0.0
20200330:1210,646.04,41.19,4.59,3.59,0.0
20200330:1310,305.53,37.13,4.76,4.14,0.0
20200330:1410,139.06,30.74,4.2,3.72,0.0
20200330:1510,157.05,22.79,3.87,3.86,0.0
20200330:1610,86.09,13.92,2.94,2.69,0.0
20200330:1710,13.24,4.64,2.15,2.55,0.0
20200330:1810,0.0,0.0,1.27,2.07,0.0
20200330:1910,0.0,0.0,0.98,1.1,0.0
20200330:2010,0.0,0.0,0.92,0.9,0.0
20200330:2110,0.0,0.0,0.77,0.9,0.0
20200330:2210,0.0,0.0,0.42,1.17,0.0
20200330:2310,0.0,0.0,-0.24,1.38,0.0
20200331:0010,0.0,0.0,-0.8,1.45,0.0
20200331:0110,0.0,0.0,-0.57,1.38,0.0
20200331:0210,0.0,0.0,-0.28,1.52,0.0
20200331:0310,0.0,0.0,-0.18,1.79,0.0
20200331:0410,0.0,0.0,-0.34,2.14,0.0
20200331:0510,0.0,0.0,-0.69,2.34,0.0
20200331:0610,155.16,10.94,-1.02,2.76,0.0
20200331:0710,397.68,20.01,-0.52,2.69,0.0
20200331:0810,637.2,28.38,0.23,2.97,0.0
20200331:0910,783.68,35.43,1.49,3.03,0.0
20200331:1010,910.54,40.44,2.38,2.83,0.0
20200331:1110,524.31,42.62,3.18,2.55,0.0
20200331:1210,592.25,41.56,3.55,2.41,0.0
20200331:1310,748.09,37.47,3.7,2.21,0.0
20200331:1410,671.02,31.04,3.71,2.07,0.0
20200331:1510,557.24,23.06,3.69,2.0,0.0
20200331:1610,308.33,14.18,3.32,1.93,0.0
20200331:1710,58.89,4.9,2.93,1.52,0.0
20200331:1810,0.0,0.0,2.18,1.17,0.0
20200331:1910,0.0,0.0,0.68,1.45,0.0
20200331:2010,0.0,0.0,-0.74,1.45,0.0
20200331:2110,0.0,0.0,-1.56,1.31,0.0
20200331:2210,0.0,0.0,-1.23,1.1,0.0
20200331:2310,0.0,0.0,-1.26,1.03,0.0
20200401:0010,0.0,0.0,-1.72,1.03,0.0
20200401:0110,0.0,0.0,-2.26,1.1,0.0
20200401:0210,0.0,0.0,-2.68,1.17,0.0
20200401:0310,0.0,0.0,-2.87,1.17,0.0
20200401:0410,0.0,0.0,-2.91,1.1,0.0
20200401:0510,0.0,0.0,-3.18,1.17,0.0
20200401:0610,167.49,11.29,-2.3,0.97,0.0
20200401:0710,412.96,20.37,-0.13,1.03,0.0
20200401:0810,638.61,28.75,2.14,1.79,0.0
20200401:0910,827.91,35.82,3.62,2.28,0.0
20200401:1010,968.25,40.83,4.77,2.34,0.0
20200401:1110,1031.1,43.01,5.67,2.34,0.0
20200401:1210,1033.29,41.92,6.41,2.34,0.0
20200401:1310,917.14,37.8,6.95,2.34,0.0
20200401:1410,753.24,31.34,7.18,2.41,0.0
20200401:1510,536.15,23.33,7.09,2.41,0.0
20200401:1610,302.57,14.44,6.61,2.0,0.0
20200401:1710,55.52,5.15,5.2,1.93,0.0
20200401:1810,0.0,0.0,3.32,2.14,0.0
20200401:1910,0.0,0.0,2.17,2.07,0.0
20200401:2010,0.0,0.0,0.6,1.93,0.0
20200401:2110,0.0,0.0,-0.85,1.72,0.0
20200401:2210,0.0,0.0,-1.65,1.59,0.0
20200401:2310,0.0,0.0,-2.45,1.72,0.0
20200402:0010,0.0,0.0,-2.67,1.72,0.0
20200402:0110,0.0,0.0,-2.79,1.72,0.0
20200402:0210,0.0,0.0,-2.63,1.66,0.0
20200402:0310,0.0,0.0,-2.54,1.66,0.0
20200402:0410,0.0,0.0,-2.75,1.66,0.0
20200402:0510,5.43,2.32,-2.47,1.52,0.0
20200402:0610,157.23,11.65,-0.99,1.1,0.0
20200402:0710,395.78,20.73,2.04,0.97,0.0
20200402:0810,624.36,29.12,4.71,1.52,0.0
20200402:0910,795.29,36.2,6.09,2.34,0.0
20200402:1010,786.06,41.22,6.98,3.17,0.0
20200402:1110,758.94,43.4,7.13,3.38,0.0
20200402:1210,941.92,42.29,7.78,4.0,0.0
20200402:1310,866.65,38.13,8.04,4.07,0.0
20200402:1410,743.3,31.63,8.13,4.28,0.0
20200402:1510,537.3,23.6,8.38,4.55,0.0
20200402:1610,298.47,14.69,7.72,3.38,0.0
20200402:1710,61.69,5.4,7.04,3.1,0.0
20200402:1810,0.0,0.0,5.45,3.03,0.0
20200402:1910,0.0,0.0,4.55,3.31,0.0
20200402:2010,0.0,0.0,4.11,3.38,0.0
20200402:2110,0.0,0.0,3.81,3.45,0.0
20200402:2210,0.0,0.0,3.29,3.52,0.0
20200402:2310,0.0,0.0,2.72,3.38,0.0
20200403:0010,0.0,0.0,2.53,3.45,0.0
20200403:0110,0.0,0.0,2.81,3.59,0.0
20200403:0210,0.0,0.0,3.23,3.66,0.0
20200403:0310,0.0,0.0,3.56,3.59,0.0
20200403:0410,0.0,0.0,3.64,3.17,0.0
20200403:0510,1.81,2.67,3.64,2.76,0.0
20200403:0610,29.33,11.99,3.51,2.48,0.0
20200403:0710,74.73,21.09,4.9,2.69,0.0
20200403:0810,103.11,29.48,5.77,3.52,0.0
20200403:0910,112.57,36.58,6.06,3.24,0.0
20200403:1010,327.0,41.61,6.54,3.03,0.0
20200403:1110,396.24,43.78,6.56,2.83,0.0
20200403:1210,659.65,42.65,6.87,2.9,0.0
20200403:1310,387.51,38.46,7.64,3.45,0.0
20200403:1410,579.0,31.93,7.88,3.31,0.0
20200403:1510,175.55,23.87,8.32,2.76,0.0
20200403:1610,74.3,14.95,7.85,2.14,0.0
20200403:1710,20.81,5.65,7.26,1.66,0.0
20200403:1810,0.0,0.0,6.48,1.52,0.0
20200403:1910,0.0,0.0,6.04,1.72,0.0
20200403:2010,0.0,0.0,5.66,1.72,0.0
20200403:2110,0.0,0.0,5.35,1.79,0.0
20200403:2210,0.0,0.0,4.99,1.86,0.0
20200403:2310,0.0,0.0,4.52,1.86,0.0
20200404:0010,0.0,0.0,4.07,1.86,0.0
20200404:0110,0.0,0.0,3.51,1.79,0.0
20200404:0210,0.0,0.0,3.25,1.59,0.0
20200404:0310,0.0,0.0,2.53,1.52,0.0
20200404:0410,0.0,0.0,1.84,1.45,0.0
20200404:0510,9.96,3.02,1.5,1.38,0.0
20200404:0610,155.59,12.34,2.37,0.9,0.0
20200404:0710,325.6,21.44,4.54,0.97,0.0
20200404:0810,615.05,29.85,6.12,0.83,0.0
20200404:0910,651.37,36.96,7.11,0.21,0.0
20200404:1010,571.09,42.0,7.84,0.34,0.0
20200404:1110,507.09,44.17,8.6,0.69,0.0
20200404:1210,848.74,43.01,9.04,0.76,0.0
20200404:1310,814.36,38.78,9.36,0.9,0.0
20200404:1410,732.53,32.22,9.73,1.1,0.0
20200404:1510,530.9,24.14,9.86,1.52,0.0
20200404:1610,302.69,15.2,9.66,2.07,0.0
20200404:1710,70.31,5.9,8.82,2.21,0.0
20200404:1810,0.0,0.0,6.99,2.41,0.0
20200404:1910,0.0,0.0,6.36,2.76,0.0
20200404:2010,0.0,0.0,5.17,2.62,0.0
20200404:2110,0.0,0.0,4.16,2.55,0.0
20200404:2210,0.0,0.0,3.3,2.41,0.0
20200404:2310,0.0,0.0,2.52,2.41,0.0
20200405:0010,0.0,0.0,1.78,2.34,0.0
20200405:0110,0.0,0.0,1.13,2.34,0.0
20200405:0210,0.0,0.0,0.54,2.28,0.0
20200405:0310,0.0,0.0,-0.07,2.14,0.0
20200405:0410,0.0,0.0,-0.66,2.0,0.0
20200405:0510,12.67,3.37,-1.13,1.93,0.0
20200405:0610,180.44,12.69,0.38,1.59,0.0
20200405:0710,415.18,21.79,4.79,1.79,0.0
20200405:0810,637.42,30.21,7.35,2.28,0.0
20200405:0910,831.02,37.34,9.55,2.83,0.0
20200405:1010,975.42,42.39,11.45,3.31,0.0
20200405:1110,1014.35,44.55,12.89,3.79,0.0
20200405:1210,1023.13,43.37,13.79,4.28,0.0
20200405:1310,925.71,39.11,14.24,4.62,0.0
20200405:1410,760.98,32.51,14.33,4.76,0.0
20200405:1510,544.89,24.41,14.12,4.76,0.0
20200405:1610,309.23,15.45,13.53,4.14,0.0
20200405:1710,74.34,6.15,12.21,3.66,0.0
20200405:1810,0.0,0.0,10.39,3.52,0.0
20200405:1910,0.0,0.0,9.51,3.52,0.0
20200405:2010,0.0,0.0,8.45,3.31,0.0
20200405:2110,0.0,0.0,7.43,3.03,0.0
20200405:2210,0.0,0.0,6.49,2.83,0.0
20200405:2310,0.0,0.0,5.57,2.69,0.0
20200406:0010,0.0,0.0,4.56,2.41,0.0
20200406:0110,0.0,0.0,3.37,2.21,0.0
20200406:0210,0.0,0.0,2.14,1.93,0.0
20200406:0310,0.0,0.0,1.45,1.86,0.0
20200406:0410,0.0,0.0,1.15,1.72,0.0
20200406:0510,16.29,3.71,1.44,1.52,0.0
20200406:0610,192.49,13.03,3.23,0.97,0.0
20200406:0710,429.29,22.14,6.87,0.69,0.0
20200406:0810,652.34,30.57,10.31,1.1,0.0
20200406:0910,844.03,37.72,12.41,1.86,0.0
20200406:1010,987.38,42.78,14.29,2.07,0.0
20200406:1110,1026.69,44.93,15.92,2.28,0.0
20200406:1210,1035.0,43.73,17.31,2.41,0.0
20200406:1310,937.53,39.43,18.26,2.62,0.0
20200406:1410,766.34,32.8,18.76,2.83,0.0
20200406:1510,552.6,24.67,18.79,2.76,0.0
20200406:1610,303.41,15.71,18.25,2.14,0.0
20200406:1710,77.03,6.4,16.79,2.0,0.0
20200406:1810,0.0,0.0,14.64,2.34,0.0
20200406:1910,0.0,0.0,12.83,2.28,0.0
20200406:2010,0.0,0.0,10.57,2.34,0.0
20200406:2110,0.0,0.0,9.08,2.41,0.0
20200406:2210,0.0,0.0,7.98,2.34,0.0
20200406:2310,0.0,0.0,7.03,2.34,0.0
20200407:0010,0.0,0.0,6.15,2.34,0.0
20200407:0110,0.0,0.0,5.38,2.55,0.0
20200407:0210,0.0,0.0,5.03,2.62,0.0
20200407:0310,0.0,0.0,4.77,2.55,0.0
20200407:0410,0.0,0.0,4.42,2.41,0.0
20200407:0510,16.29,4.05,4.11,2.28,0.0
20200407:0610,179.86,13.37,5.98,1.79,0.0
20200407:0710,401.98,22.49,9.92,1.52,0.0
20200407:0810,623.77,30.93,12.19,1.66,0.0
20200407:0910,793.91,38.09,13.78,1.59,0.0
20200407:1010,858.97,43.16,15.07,1.72,0.0
20200407:1110,875.52,45.31,16.15,1.79,0.0
20200407:1210,925.65,44.09,16.91,1.72,0.0
20200407:1310,850.2,39.75,17.35,1.59,0.0
20200407:1410,376.01,33.09,17.3,1.86,0.0
20200407:1510,364.06,24.94,16.89,2.34,0.0
20200407:1610,279.89,15.96,16.42,2.34,0.0
20200407:1710,72.45,6.65,15.32,2.34,0.0
20200407:1810,0.0,0.0,13.41,2.55,0.0
20200407:1910,0.0,0.0,12.7,2.55,0.0
20200407:2010,0.0,0.0,11.44,2.62,0.0
20200407:2110,0.0,0.0,10.43,2.69,0.0
20200407:2210,0.0,0.0,9.61,2.69,0.0
20200407:2310,0.0,0.0,8.82,2.62,0.0
20200408:0010,0.0,0.0,8.08,2.48,0.0
20200408:0110,0.0,0.0,7.35,2.41,0.0
20200408:0210,0.0,0.0,6.67,2.28,0.0
20200408:0310,0.0,0.0,5.97,2.21,0.0
20200408:0410,0.0,0.0,5.25,2.14,0.0
20200408:0510,20.82,4.39,4.55,2.0,0.0
20200408:0610,193.83,13.71,5.92,1.38,0.0
20200408:0710,425.74,22.83,9.89,1.59,0.0
20200408:0810,651.64,31.29,12.21,1.59,0.0
20200408:0910,849.75,38.46,14.48,1.59,0.0
20200408:1010,986.07,43.54,16.49,1.66,0.0
20200408:1110,1037.7,45.69,17.95,1.79,0.0
20200408:1210,1037.3,44.44,18.83,1.86,0.0
20200408:1310,933.42,40.07,19.2,1.52,0.0
20200408:1410,763.97,33.38,19.32,1.1,0.0
20200408:1510,547.51,25.2,19.17,0.76,0.0
20200408:1610,304.58,16.21,18.82,0.69,0.0
20200408:1710,81.18,6.9,17.39,0.97,0.0
20200408:1810,0.0,0.0,15.39,1.17,0.0
20200408:1910,0.0,0.0,15.36,0.97,0.0
20200408:2010,0.0,0.0,14.52,0.83,0.0
20200408:2110,0.0,0.0,13.47,0.69,0.0
20200408:2210,0.0,0.0,12.13,0.97,0.0
20200408:2310,0.0,0.0,10.39,1.45,0.0
20200409:0010,0.0,0.0,7.94,1.79,0.0
20200409:0110,0.0,0.0,6.85,1.86,0.0
20200409:0210,0.0,0.0,6.06,1.86,0.0
20200409:0310,0.0,0.0,5.64,1.86,0.0
20200409:0410,0.0,0.0,5.17,1.86,0.0
20200409:0510,19.91,4.73,4.89,1.86,0.0
20200409:0610,183.46,14.05,7.06,1.24,0.0
20200409:0710,263.14,23.18,10.34,0.97,0.0
20200409:0810,617.25,31.64,12.77,1.17,0.0
20200409:0910,583.63,38.83,14.27,2.07,0.0
20200409:1010,949.87,43.92,15.11,2.21,0.0
20200409:1110,997.87,46.06,15.78,1.93,0.0
20200409:1210,762.12,44.79,16.37,1.72,0.0
20200409:1310,169.33,40.39,16.89,1.93,0.0
20200409:1410,538.83,33.66,17.27,2.62,0.0
20200409:1510,450.01,25.46,16.98,2.76,0.0
20200409:1610,238.12,16.45,16.36,2.83,0.0
20200409:1710,81.79,7.14,15.2,2.28,0.0
20200409:1810,0.0,0.0,13.56,2.14,0.0
20200409:1910,0.0,0.0,12.32,1.72,0.0
20200409:2010,0.0,0.0,10.06,1.79,0.0
20200409:2110,0.0,0.0,8.59,1.79,0.0
20200409:2210,0.0,0.0,7.81,1.72,0.0
20200409:2310,0.0,0.0,7.08,1.66,0.0
20200410:0010,0.0,0.0,6.66,1.52,0.0
20200410:0110,0.0,0.0,6.3,1.38,0.0
20200410:0210,0.0,0.0,5.9,1.24,0.0
20200410:0310,0.0,0.0,5.28,1.24,0.0
20200410:0410,0.0,0.0,4.76,1.24,0.0
20200410:0510,24.44,5.06,4.5,1.1,0.0
20200410:0610,166.93,14.38,6.52,0.55,0.0
20200410:0710,413.65,23.52,8.89,0.69,0.0
20200410:0810,657.87,32.0,10.62,0.76,0.0
20200410:0910,849.01,39.2,11.95,0.41,0.0
20200410:1010,936.28,44.3,13.33,0.55,0.0
20200410:1110,955.15,46.44,14.41,1.86,0.0
20200410:1210,947.68,45.14,14.69,2.14,0.0
20200410:1310,878.04,40.7,14.98,2.28,0.0
20200410:1410,749.83,33.94,14.94,2.34,0.0
20200410:1510,547.37,25.72,14.61,2.48,0.0
20200410:1610,306.44,16.7,14.05,2.48,0.0
20200410:1710,89.75,7.39,12.93,2.21,0.0
20200410:1810,0.0,0.0,11.14,2.34,0.0
20200410:1910,0.0,0.0,9.55,2.34,0.0
20200410:2010,0.0,0.0,7.96,2.07,0.0
20200410:2110,0.0,0.0,6.39,1.72,0.0
20200410:2210,0.0,0.0,5.61,1.52,0.0
20200410:2310,0.0,0.0,5.23,1.38,0.0
20200411:0010,0.0,0.0,4.7,1.31,0.0
20200411:0110,0.0,0.0,4.09,1.31,0.0
20200411:0210,0.0,0.0,3.37,1.31,0.0
20200411:0310,0.0,0.0,2.92,1.31,0.0
20200411:0410,0.0,0.0,2.62,1.24,0.0
20200411:0510,11.77,5.39,2.32,1.31,0.0
20200411:0610,213.78,14.71,3.79,0.9,0.0
20200411:0710,430.59,23.85,6.66,1.52,0.0
20200411:0810,671.67,32.34,8.26,2.0,0.0
20200411:0910,848.97,39.56,9.81,2.07,0.0
20200411:1010,1002.2,44.67,11.12,1.93,0.0
20200411:1110,1039.42,46.81,12.28,1.66,0.0
20200411:1210,1045.28,45.49,13.22,1.59,0.0
20200411:1310,940.3,41.02,13.85,1.66,0.0
20200411:1410,765.01,34.22,14.2,1.79,0.0
20200411:1510,554.46,25.98,14.17,2.0,0.0
20200411:1610,317.73,16.94,13.79,2.07,0.0
20200411:1710,91.11,7.63,12.81,1.72,0.0
20200411:1810,0.0,0.0,11.12,2.07,0.0
20200411:1910,0.0,0.0,9.9,2.21,0.0
20200411:2010,0.0,0.0,8.09,2.07,0.0
20200411:2110,0.0,0.0,6.43,1.93,0.0
20200411:2210,0.0,0.0,5.86,1.66,0.0
20200411:2310,0.0,0.0,7.76,1.03,0.0
20200412:0010,0.0,0.0,7.61,0.34,0.0
20200412:0110,0.0,0.0,7.44,0.07,0.0
20200412:0210,0.0,0.0,7.02,0.28,0.0
20200412:0310,0.0,0.0,6.58,0.62,0.0
20200412:0410,0.0,0.0,5.54,1.03,0.0
20200412:0510,29.87,5.72,4.64,1.24,0.0
20200412:0610,208.48,15.04,6.04,0.69,0.0
20200412:0710,434.56,24.19,10.02,0.83,0.0
20200412:0810,531.84,32.69,13.45,1.45,0.0
20200412:0910,583.67,39.92,15.22,2.62,0.0
20200412:1010,975.31,45.04,16.63,3.1,0.0
20200412:1110,1031.43,47.18,17.81,3.1,0.0
20200412:1210,1029.16,45.83,18.53,2.97,0.0
20200412:1310,736.34,41.33,18.97,2.97,0.0
20200412:1410,428.16,34.5,19.17,3.03,0.0
20200412:1510,301.99,26.23,18.68,2.83,0.0
