Latitude (decimal degrees):	51.498
Longitude (decimal degrees):	10.810
Elevation (m):	201
Radiation database:	PVGIS-SARAH2


Slope: 30 deg. 
Azimuth: 11 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200915:1210,743.21,164.28,8.56,40.04,27.25,1.1,0.0
20200915:1310,626.19,175.92,7.48,35.56,27.84,1.1,0.0
20200915:1410,535.18,140.14,6.12,28.89,28.0,0.9,0.0
20200915:1510,328.48,127.0,4.11,20.76,27.87,0.9,0.0
20200915:1610,130.94,83.7,1.97,11.81,27.32,0.69,0.0
20200915:1710,5.35,10.25,0.17,2.52,25.6,0.97,0.0
20200915:1810,0.0,0.0,0.0,0.0,23.76,1.1,0.0
20200915:1910,0.0,0.0,0.0,0.0,21.66,1.31,0.0
20200915:2010,0.0,0.0,0.0,0.0,19.13,1.79,0.0
20200915:2110,0.0,0.0,0.0,0.0,17.68,2.0,0.0
20200915:2210,0.0,0.0,0.0,0.0,16.59,2.07,0.0
20200915:2310,0.0,0.0,0.0,0.0,15.94,2.0,0.0
20200916:0010,0.0,0.0,0.0,0.0,15.54,1.86,0.0
20200916:0110,0.0,0.0,0.0,0.0,15.16,1.79,0.0
20200916:0210,0.0,0.0,0.0,0.0,14.54,1.93,0.0
20200916:0310,0.0,0.0,0.0,0.0,14.16,2.0,0.0
20200916:0410,0.0,0.0,0.0,0.0,13.92,1.93,0.0
20200916:0510,0.0,0.0,0.0,0.0,13.72,1.79,0.0
20200916:0610,23.18,73.76,1.43,11.41,14.68,1.31,0.0
20200916:0710,133.12,138.45,3.4,20.36,17.99,1.03,0.0
20200916:0810,348.54,158.22,5.6,28.47,21.42,0.9,0.0
20200916:0910,488.58,187.39,7.06,35.14,23.55,1.17,0.0
20200916:1010,737.03,130.59,8.52,39.63,25.03,1.1,0.0
20200916:1110,588.92,233.39,8.13,41.23,25.69,1.31,0.0
20200916:1210,71.67,290.78,4.68,39.64,25.9,1.52,0.0
20200916:1310,103.53,272.1,4.6,35.17,26.19,1.66,0.0
20200916:1410,290.54,214.67,5.04,28.5,25.93,1.45,0.0
20200916:1510,9.67,120.67,1.8,20.4,25.62,1.31,0.0
20200916:1610,5.27,59.41,0.88,11.45,24.8,1.31,0.0
20200916:1710,0.0,0.0,0.0,0.0,23.41,1.79,0.0
20200916:1810,0.0,0.0,0.0,0.0,21.89,2.34,0.0
20200916:1910,0.0,0.0,0.0,0.0,21.02,3.59,0.0
20200916:2010,0.0,0.0,0.0,0.0,19.76,3.79,0.0
20200916:2110,0.0,0.0,0.0,0.0,18.58,4.28,0.0
20200916:2210,0.0,0.0,0.0,0.0,17.35,4.07,0.0
20200916:2310,0.0,0.0,0.0,0.0,16.41,3.31,0.0
20200917:0010,0.0,0.0,0.0,0.0,15.81,2.9,0.0
20200917:0110,0.0,0.0,0.0,0.0,15.16,3.03,0.0
20200917:0210,0.0,0.0,0.0,0.0,14.71,3.17,0.0
20200917:0310,0.0,0.0,0.0,0.0,14.21,3.31,0.0
20200917:0410,0.0,0.0,0.0,0.0,13.63,3.38,0.0
20200917:0510,0.0,0.0,0.0,0.0,12.98,3.24,0.0
20200917:0610,57.19,66.52,1.86,11.16,12.64,3.79,0.0
20200917:0710,65.5,154.73,2.89,20.1,12.64,4.14,0.0
20200917:0810,179.38,220.8,4.76,28.18,13.39,4.55,0.0
20200917:0910,227.01,279.41,5.84,34.82,14.17,4.0,0.0
20200917:1010,332.99,306.52,6.97,39.27,15.19,3.93,0.0
20200917:1110,524.8,275.97,8.04,40.85,15.91,3.86,0.0
20200917:1210,675.28,210.03,8.37,39.25,16.5,3.86,0.0
20200917:1310,638.82,181.05,7.54,34.78,17.1,3.79,0.0
20200917:1410,557.68,138.07,6.19,28.12,17.2,3.79,0.0
20200917:1510,330.91,129.16,4.07,20.03,17.05,4.0,0.0
20200917:1610,122.0,84.19,1.86,11.09,16.5,3.93,0.0
20200917:1710,0.0,0.0,0.0,0.0,15.59,3.03,0.0
20200917:1810,0.0,0.0,0.0,0.0,14.32,2.83,0.0
20200917:1910,0.0,0.0,0.0,0.0,13.21,2.55,0.0
20200917:2010,0.0,0.0,0.0,0.0,12.46,2.9,0.0
20200917:2110,0.0,0.0,0.0,0.0,11.93,2.97,0.0
20200917:2210,0.0,0.0,0.0,0.0,11.37,2.83,0.0
20200917:2310,0.0,0.0,0.0,0.0,10.75,2.76,0.0
20200918:0010,0.0,0.0,0.0,0.0,10.2,2.76,0.0
20200918:0110,0.0,0.0,0.0,0.0,9.62,2.76,0.0
20200918:0210,0.0,0.0,0.0,0.0,9.15,2.62,0.0
20200918:0310,0.0,0.0,0.0,0.0,8.68,2.62,0.0
20200918:0410,0.0,0.0,0.0,0.0,8.27,2.62,0.0
20200918:0510,0.0,0.0,0.0,0.0,7.92,2.62,0.0
20200918:0610,69.24,58.34,1.92,10.92,8.34,2.41,0.0
20200918:0710,248.38,99.44,4.1,19.83,9.6,2.83,0.0
20200918:0810,417.85,138.7,5.98,27.9,11.68,3.24,0.0
20200918:0910,608.26,145.5,7.62,34.5,13.78,3.45,0.0
20200918:1010,647.38,196.99,8.33,38.91,15.54,3.93,0.0
20200918:1110,683.47,210.22,8.6,40.46,16.93,4.07,0.0
20200918:1210,683.68,202.61,8.32,38.85,18.05,4.21,0.0
20200918:1310,621.74,184.58,7.4,34.38,18.69,4.28,0.0
20200918:1410,521.37,150.91,5.99,27.74,18.95,4.21,0.0
20200918:1510,324.82,128.28,3.98,19.66,18.8,4.07,0.0
20200918:1610,121.01,81.37,1.8,10.73,18.17,3.59,0.0
20200918:1710,0.0,0.0,0.0,0.0,16.79,3.1,0.0
20200918:1810,0.0,0.0,0.0,0.0,15.21,3.03,0.0
20200918:1910,0.0,0.0,0.0,0.0,14.25,2.97,0.0
20200918:2010,0.0,0.0,0.0,0.0,13.36,2.83,0.0
20200918:2110,0.0,0.0,0.0,0.0,12.5,2.69,0.0
20200918:2210,0.0,0.0,0.0,0.0,11.68,2.55,0.0
20200918:2310,0.0,0.0,0.0,0.0,10.85,2.41,0.0
20200919:0010,0.0,0.0,0.0,0.0,10.11,2.41,0.0
20200919:0110,0.0,0.0,0.0,0.0,9.47,2.41,0.0
20200919:0210,0.0,0.0,0.0,0.0,8.83,2.34,0.0
20200919:0310,0.0,0.0,0.0,0.0,8.02,2.14,0.0
20200919:0410,0.0,0.0,0.0,0.0,7.17,1.93,0.0
20200919:0510,0.0,0.0,0.0,0.0,6.5,1.86,0.0
20200919:0610,39.12,69.66,1.59,10.67,7.06,1.59,0.0
20200919:0710,168.85,131.26,3.62,19.57,10.36,1.45,0.0
20200919:0810,289.3,190.81,5.33,27.6,12.75,2.0,0.0
20200919:0910,432.58,223.31,6.86,34.17,15.1,2.55,0.0
20200919:1010,687.79,176.59,8.43,38.55,17.05,2.9,0.0
20200919:1110,697.5,204.46,8.61,40.07,18.47,3.1,0.0
20200919:1210,696.67,196.7,8.32,38.45,19.87,3.24,0.0
20200919:1310,619.78,185.34,7.34,33.99,20.61,3.52,0.0
20200919:1410,539.94,141.3,5.99,27.36,20.77,3.79,0.0
20200919:1510,335.33,122.61,3.95,19.28,20.36,3.86,0.0
20200919:1610,142.55,75.54,1.82,10.36,19.4,3.31,0.0
20200919:1710,0.0,0.0,0.0,0.0,17.68,2.9,0.0
20200919:1810,0.0,0.0,0.0,0.0,15.85,2.76,0.0
20200919:1910,0.0,0.0,0.0,0.0,14.86,2.76,0.0
20200919:2010,0.0,0.0,0.0,0.0,13.88,2.69,0.0
20200919:2110,0.0,0.0,0.0,0.0,12.93,2.55,0.0
20200919:2210,0.0,0.0,0.0,0.0,11.91,2.34,0.0
20200919:2310,0.0,0.0,0.0,0.0,10.78,2.14,0.0
20200920:0010,0.0,0.0,0.0,0.0,9.77,2.07,0.0
20200920:0110,0.0,0.0,0.0,0.0,9.02,2.0,0.0
20200920:0210,0.0,0.0,0.0,0.0,8.52,1.86,0.0
20200920:0310,0.0,0.0,0.0,0.0,8.18,1.79,0.0
20200920:0410,0.0,0.0,0.0,0.0,7.88,1.79,0.0
20200920:0510,0.0,0.0,0.0,0.0,7.62,1.79,0.0
20200920:0610,51.29,63.45,1.67,10.42,8.2,1.59,0.0
20200920:0710,254.73,90.98,3.99,19.3,11.27,1.38,0.0
20200920:0810,432.09,125.55,5.88,27.31,13.78,1.86,0.0
20200920:0910,584.6,151.73,7.38,33.85,16.03,2.28,0.0
20200920:1010,671.98,177.66,8.25,38.19,18.01,2.69,0.0
20200920:1110,656.3,214.93,8.33,39.68,19.51,3.1,0.0
20200920:1210,763.77,155.93,8.41,38.05,20.6,3.24,0.0
20200920:1310,616.29,179.5,7.21,33.59,21.33,3.17,0.0
20200920:1410,475.83,162.13,5.67,26.98,21.61,3.17,0.0
20200920:1510,315.76,124.26,3.79,18.91,21.43,3.45,0.0
20200920:1610,136.38,71.95,1.71,10.0,20.68,3.1,0.0
20200920:1710,0.0,0.0,0.0,0.0,18.99,2.69,0.0
20200920:1810,0.0,0.0,0.0,0.0,17.21,2.55,0.0
20200920:1910,0.0,0.0,0.0,0.0,16.18,2.48,0.0
20200920:2010,0.0,0.0,0.0,0.0,14.94,2.41,0.0
20200920:2110,0.0,0.0,0.0,0.0,13.76,2.34,0.0
20200920:2210,0.0,0.0,0.0,0.0,12.64,2.28,0.0
20200920:2310,0.0,0.0,0.0,0.0,11.65,2.14,0.0
20200921:0010,0.0,0.0,0.0,0.0,10.7,1.93,0.0
20200921:0110,0.0,0.0,0.0,0.0,10.36,1.79,0.0
20200921:0210,0.0,0.0,0.0,0.0,10.18,1.59,0.0
20200921:0310,0.0,0.0,0.0,0.0,9.74,1.52,0.0
20200921:0410,0.0,0.0,0.0,0.0,9.02,1.52,0.0
20200921:0510,0.0,0.0,0.0,0.0,8.46,1.52,0.0
20200921:0610,59.41,56.24,1.67,10.16,9.05,1.24,0.0
20200921:0710,231.09,98.0,3.79,19.03,11.95,0.97,0.0
20200921:0810,434.16,119.2,5.79,27.02,15.26,1.52,0.0
20200921:0910,569.12,151.57,7.19,33.52,17.57,1.79,0.0
20200921:1010,680.25,165.03,8.15,37.83,19.63,2.0,0.0
20200921:1110,690.92,190.45,8.32,39.29,21.11,2.28,0.0
20200921:1210,688.57,183.65,8.03,37.65,22.05,2.41,0.0
20200921:1310,586.41,183.3,6.97,33.2,22.64,2.34,0.0
20200921:1410,496.02,145.17,5.6,26.59,22.82,2.28,0.0
20200921:1510,295.77,124.45,3.62,18.54,22.67,2.21,0.0
20200921:1610,118.16,70.39,1.57,9.64,22.08,1.86,0.0
20200921:1710,0.0,0.0,0.0,0.0,20.49,1.86,0.0
20200921:1810,0.0,0.0,0.0,0.0,18.49,2.0,0.0
20200921:1910,0.0,0.0,0.0,0.0,16.9,2.0,0.0
20200921:2010,0.0,0.0,0.0,0.0,15.51,1.79,0.0
20200921:2110,0.0,0.0,0.0,0.0,15.45,1.52,0.0
20200921:2210,0.0,0.0,0.0,0.0,16.53,1.17,0.0
20200921:2310,0.0,0.0,0.0,0.0,16.99,0.83,0.0
20200922:0010,0.0,0.0,0.0,0.0,16.59,0.55,0.0
20200922:0110,0.0,0.0,0.0,0.0,16.22,0.21,0.0
20200922:0210,0.0,0.0,0.0,0.0,15.8,0.28,0.0
20200922:0310,0.0,0.0,0.0,0.0,15.26,0.48,0.0
20200922:0410,0.0,0.0,0.0,0.0,14.59,0.69,0.0
20200922:0510,0.0,0.0,0.0,0.0,13.58,0.9,0.0
20200922:0610,53.17,57.34,1.58,9.91,13.2,0.97,0.0
20200922:0710,211.8,103.94,3.63,18.77,13.23,0.48,0.0
20200922:0810,409.83,126.77,5.6,26.73,17.87,0.76,0.0
20200922:0910,547.91,157.13,7.02,33.19,20.38,1.66,0.0
20200922:1010,682.91,158.29,8.05,37.47,22.12,2.21,0.0
20200922:1110,693.51,183.76,8.23,38.9,23.43,2.48,0.0
20200922:1210,664.02,189.26,7.84,37.25,24.33,2.76,0.0
20200922:1310,598.32,173.46,6.91,32.8,24.84,2.76,0.0
20200922:1410,484.12,145.16,5.47,26.21,24.97,2.55,0.0
20200922:1510,285.7,123.09,3.5,18.17,24.72,2.14,0.0
20200922:1610,101.09,68.78,1.43,9.27,24.03,1.38,0.0
20200922:1710,0.0,0.0,0.0,0.0,22.54,0.76,0.0
20200922:1810,0.0,0.0,0.0,0.0,21.93,0.28,0.0
20200922:1910,0.0,0.0,0.0,0.0,20.7,0.97,0.0
20200922:2010,0.0,0.0,0.0,0.0,18.73,1.24,0.0
20200922:2110,0.0,0.0,0.0,0.0,16.92,1.52,0.0
20200922:2210,0.0,0.0,0.0,0.0,16.01,1.66,0.0
20200922:2310,0.0,0.0,0.0,0.0,15.77,1.59,0.0
20200923:0010,0.0,0.0,0.0,0.0,15.45,1.45,0.0
20200923:0110,0.0,0.0,0.0,0.0,15.07,1.38,0.0
20200923:0210,0.0,0.0,0.0,0.0,14.69,1.31,0.0
20200923:0310,0.0,0.0,0.0,0.0,14.46,1.24,0.0
20200923:0410,0.0,0.0,0.0,0.0,13.92,1.24,0.0
20200923:0510,0.0,0.0,0.0,0.0,13.18,1.31,0.0
20200923:0610,38.3,60.04,1.39,9.66,12.84,1.31,0.0
20200923:0710,26.92,128.7,2.1,18.5,15.6,1.1,0.0
20200923:0810,21.32,176.95,2.72,26.43,19.19,2.14,0.0
20200923:0910,284.86,246.46,5.76,32.86,20.79,2.76,0.0
20200923:1010,534.06,219.26,7.4,37.1,22.04,2.69,0.0
20200923:1110,531.4,244.86,7.52,38.51,23.07,2.76,0.0
20200923:1210,540.03,232.64,7.27,36.85,23.76,3.17,0.0
20200923:1310,503.46,204.59,6.47,32.41,24.02,3.31,0.0
20200923:1410,426.16,161.77,5.17,25.83,24.1,3.24,0.0
20200923:1510,263.15,124.04,3.32,17.8,23.75,3.1,0.0
20200923:1610,85.22,67.13,1.31,8.91,23.08,2.48,0.0
20200923:1710,0.0,0.0,0.0,0.0,21.48,1.86,0.0
20200923:1810,0.0,0.0,0.0,0.0,19.35,1.72,0.0
20200923:1910,0.0,0.0,0.0,0.0,17.79,2.41,0.0
20200923:2010,0.0,0.0,0.0,0.0,16.91,2.48,0.0
20200923:2110,0.0,0.0,0.0,0.0,16.17,2.55,0.0
20200923:2210,0.0,0.0,0.0,0.0,15.5,2.34,0.0
20200923:2310,0.0,0.0,0.0,0.0,14.97,2.34,0.0
20200924:0010,0.0,0.0,0.0,0.0,14.94,2.55,0.0
20200924:0110,0.0,0.0,0.0,0.0,14.9,2.76,0.0
20200924:0210,0.0,0.0,0.0,0.0,14.99,2.97,0.0
20200924:0310,0.0,0.0,0.0,0.0,15.1,2.97,0.0
20200924:0410,0.0,0.0,0.0,0.0,15.16,3.17,0.0
20200924:0510,0.0,0.0,0.0,0.0,15.13,3.59,0.0
20200924:0610,3.81,51.43,0.79,9.4,15.61,4.41,0.0
20200924:0710,22.27,126.4,2.02,18.23,16.36,3.52,0.0
20200924:0810,61.8,202.39,3.4,26.13,16.9,4.97,0.0
20200924:0910,395.04,223.56,6.36,32.53,17.25,4.69,0.0
20200924:1010,435.68,262.43,7.05,36.74,17.88,4.55,0.0
20200924:1110,607.77,225.77,7.88,38.12,18.72,4.69,0.0
20200924:1210,637.1,204.45,7.69,36.45,19.34,4.62,0.0
20200924:1310,285.24,263.81,5.56,32.01,19.91,4.55,0.0
20200924:1410,334.11,193.56,4.84,25.44,20.18,4.28,0.0
20200924:1510,174.25,142.98,2.96,17.43,20.11,3.79,0.0
20200924:1610,25.68,57.64,0.92,8.54,19.63,3.03,0.0
20200924:1710,0.0,0.0,0.0,0.0,18.49,1.93,0.0
20200924:1810,0.0,0.0,0.0,0.0,17.18,2.21,0.0
20200924:1910,0.0,0.0,0.0,0.0,16.04,2.14,0.0
20200924:2010,0.0,0.0,0.0,0.0,15.73,2.14,0.0
20200924:2110,0.0,0.0,0.0,0.0,14.98,2.0,0.0
20200924:2210,0.0,0.0,0.0,0.0,13.43,1.72,0.0
20200924:2310,0.0,0.0,0.0,0.0,13.38,1.38,0.0
20200925:0010,0.0,0.0,0.0,0.0,13.38,1.93,0.0
20200925:0110,0.0,0.0,0.0,0.0,13.25,1.86,0.0
20200925:0210,0.0,0.0,0.0,0.0,13.06,1.72,0.0
20200925:0310,0.0,0.0,0.0,0.0,13.03,1.72,0.0
20200925:0410,0.0,0.0,0.0,0.0,13.36,2.07,0.0
20200925:0510,0.0,0.0,0.0,0.0,13.16,2.41,0.0
20200925:0610,0.0,30.78,0.44,9.15,12.92,3.1,0.0
20200925:0710,0.0,80.2,1.15,17.95,12.59,3.38,0.0
20200925:0810,41.99,191.18,3.08,25.84,12.91,3.24,0.0
20200925:0910,92.0,254.45,4.33,32.2,13.62,4.21,0.0
20200925:1010,222.12,298.09,5.83,36.37,14.1,4.0,0.0
20200925:1110,183.29,310.86,5.67,37.73,14.69,4.14,0.0
20200925:1210,412.52,275.22,6.73,36.05,14.93,4.14,0.0
20200925:1310,430.99,230.84,6.15,31.62,15.04,3.93,0.0
20200925:1410,138.55,208.91,3.76,25.06,15.08,3.66,0.0
20200925:1510,198.31,135.84,2.99,17.05,14.87,3.38,0.0
20200925:1610,35.31,58.66,0.96,8.18,14.37,2.97,0.0
20200925:1710,0.0,0.0,0.0,0.0,13.65,2.28,0.0
20200925:1810,0.0,0.0,0.0,0.0,13.12,2.14,0.0
20200925:1910,0.0,0.0,0.0,0.0,11.68,2.62,0.0
20200925:2010,0.0,0.0,0.0,0.0,11.33,2.76,0.0
20200925:2110,0.0,0.0,0.0,0.0,11.05,2.55,0.0
20200925:2210,0.0,0.0,0.0,0.0,10.42,2.14,0.0
20200925:2310,0.0,0.0,0.0,0.0,9.72,1.93,0.0
20200926:0010,0.0,0.0,0.0,0.0,9.3,1.79,0.0
20200926:0110,0.0,0.0,0.0,0.0,8.92,1.93,0.0
20200926:0210,0.0,0.0,0.0,0.0,8.81,2.0,0.0
20200926:0310,0.0,0.0,0.0,0.0,8.73,2.0,0.0
20200926:0410,0.0,0.0,0.0,0.0,8.7,1.93,0.0
20200926:0510,0.0,0.0,0.0,0.0,8.71,1.59,0.0
20200926:0610,12.9,55.66,0.96,8.89,8.9,0.97,0.0
20200926:0710,0.0,36.37,0.52,17.68,9.12,0.34,0.0
20200926:0810,0.0,87.66,1.26,25.54,9.64,0.76,0.0
20200926:0910,0.0,96.99,1.39,31.87,10.3,0.97,0.0
20200926:1010,0.0,127.76,1.84,36.01,10.62,1.17,0.0
20200926:1110,0.0,147.35,2.12,37.34,10.77,1.17,0.0
20200926:1210,0.0,81.13,1.17,35.65,10.6,1.24,0.0
20200926:1310,0.0,93.26,1.34,31.22,10.53,2.0,0.0
20200926:1410,0.0,74.61,1.07,24.68,10.27,2.0,0.0
20200926:1510,0.0,40.1,0.58,16.68,9.84,2.55,0.0
20200926:1610,4.56,39.83,0.59,7.82,9.34,2.69,0.0
20200926:1710,0.0,0.0,0.0,0.0,8.88,3.17,0.0
20200926:1810,0.0,0.0,0.0,0.0,8.44,3.52,0.0
20200926:1910,0.0,0.0,0.0,0.0,7.95,2.97,0.0
20200926:2010,0.0,0.0,0.0,0.0,7.79,3.31,0.0
20200926:2110,0.0,0.0,0.0,0.0,7.57,3.66,0.0
20200926:2210,0.0,0.0,0.0,0.0,7.36,3.66,0.0
20200926:2310,0.0,0.0,0.0,0.0,7.21,3.52,0.0
20200927:0010,0.0,0.0,0.0,0.0,7.06,3.24,0.0
20200927:0110,0.0,0.0,0.0,0.0,7.02,2.97,0.0
20200927:0210,0.0,0.0,0.0,0.0,6.98,2.62,0.0
20200927:0310,0.0,0.0,0.0,0.0,6.71,2.28,0.0
20200927:0410,0.0,0.0,0.0,0.0,6.46,2.0,0.0
20200927:0510,0.0,0.0,0.0,0.0,6.35,1.66,0.0
20200927:0610,14.2,54.87,0.96,8.64,6.43,1.38,0.0
20200927:0710,2.56,89.75,1.31,17.41,7.79,1.03,0.0
20200927:0810,48.21,188.45,3.08,25.24,8.85,1.24,0.0
20200927:0910,183.7,256.6,5.01,31.54,10.16,1.86,0.0
20200927:1010,116.91,285.58,4.89,35.64,11.32,2.07,0.0
20200927:1110,62.36,275.85,4.37,36.95,12.2,2.28,0.0
20200927:1210,90.79,276.59,4.53,35.25,12.57,2.41,0.0
20200927:1310,0.0,119.37,1.71,30.83,12.85,2.41,0.0
20200927:1410,0.0,116.57,1.67,24.29,12.78,2.34,0.0
20200927:1510,0.0,40.1,0.58,16.31,12.76,2.34,0.0
20200927:1610,0.0,26.11,0.38,7.45,12.48,1.79,0.0
20200927:1710,0.0,0.0,0.0,0.0,12.12,1.52,0.0
20200927:1810,0.0,0.0,0.0,0.0,11.64,1.1,0.0
20200927:1910,0.0,0.0,0.0,0.0,9.81,1.03,0.0
20200927:2010,0.0,0.0,0.0,0.0,9.44,0.97,0.0
20200927:2110,0.0,0.0,0.0,0.0,8.7,1.17,0.0
20200927:2210,0.0,0.0,0.0,0.0,8.27,1.1,0.0
20200927:2310,0.0,0.0,0.0,0.0,9.02,0.69,0.0
20200928:0010,0.0,0.0,0.0,0.0,8.7,0.62,0.0
20200928:0110,0.0,0.0,0.0,0.0,7.75,0.97,0.0
20200928:0210,0.0,0.0,0.0,0.0,7.25,0.97,0.0
20200928:0310,0.0,0.0,0.0,0.0,6.58,1.1,0.0
20200928:0410,0.0,0.0,0.0,0.0,6.17,1.03,0.0
20200928:0510,0.0,0.0,0.0,0.0,5.84,1.03,0.0
20200928:0610,0.0,33.57,0.48,8.38,5.62,0.97,0.0
20200928:0710,1.3,86.84,1.26,17.13,7.74,0.83,0.0
20200928:0810,0.0,54.09,0.78,24.94,10.35,1.45,0.0
20200928:0910,485.63,181.65,6.5,31.2,11.57,1.86,0.0
20200928:1010,704.45,145.58,7.82,35.27,12.73,1.93,0.0
20200928:1110,570.93,231.12,7.48,36.56,13.98,2.07,0.0
20200928:1210,682.29,176.16,7.57,34.85,14.95,2.28,0.0
20200928:1310,599.18,165.91,6.56,30.44,15.48,2.48,0.0
20200928:1410,469.03,141.85,5.05,23.91,15.6,2.34,0.0
20200928:1510,258.07,117.25,3.03,15.94,15.42,1.86,0.0
20200928:1610,85.68,55.92,1.06,7.09,14.87,1.1,0.0
20200928:1710,0.0,0.0,0.0,0.0,13.49,0.97,0.0
20200928:1810,0.0,0.0,0.0,0.0,12.1,1.1,0.0
20200928:1910,0.0,0.0,0.0,0.0,10.96,1.38,0.0
20200928:2010,0.0,0.0,0.0,0.0,10.28,1.38,0.0
20200928:2110,0.0,0.0,0.0,0.0,10.38,1.17,0.0
20200928:2210,0.0,0.0,0.0,0.0,10.57,0.69,0.0
20200928:2310,0.0,0.0,0.0,0.0,10.58,0.41,0.0
20200929:0010,0.0,0.0,0.0,0.0,10.24,0.21,0.0
20200929:0110,0.0,0.0,0.0,0.0,9.91,0.28,0.0
20200929:0210,0.0,0.0,0.0,0.0,9.6,0.55,0.0
20200929:0310,0.0,0.0,0.0,0.0,9.34,0.41,0.0
20200929:0410,0.0,0.0,0.0,0.0,9.07,0.69,0.0
20200929:0510,0.0,0.0,0.0,0.0,7.43,1.17,0.0
20200929:0610,55.17,45.83,1.31,8.12,6.69,1.24,0.0
20200929:0710,226.96,88.88,3.36,16.86,8.34,0.83,0.0
20200929:0810,430.18,110.69,5.32,24.63,11.54,1.38,0.0
20200929:0910,589.54,130.54,6.79,30.87,12.99,1.79,0.0
20200929:1010,608.59,186.86,7.41,34.9,14.22,1.93,0.0
20200929:1110,540.68,237.8,7.27,36.17,15.18,2.48,0.0
20200929:1210,455.29,253.5,6.65,34.46,15.81,2.83,0.0
20200929:1310,182.63,252.85,4.66,30.04,15.9,2.62,0.0
20200929:1410,366.14,170.49,4.61,23.53,15.77,2.55,0.0
20200929:1510,227.66,120.79,2.85,15.57,15.11,2.28,0.0
20200929:1610,83.99,51.54,0.98,6.73,14.52,2.07,0.0
20200929:1710,0.0,0.0,0.0,0.0,13.19,1.86,0.0
20200929:1810,0.0,0.0,0.0,0.0,11.98,1.72,0.0
20200929:1910,0.0,0.0,0.0,0.0,10.82,1.52,0.0
20200929:2010,0.0,0.0,0.0,0.0,9.95,1.38,0.0
20200929:2110,0.0,0.0,0.0,0.0,11.2,0.69,0.0
20200929:2210,0.0,0.0,0.0,0.0,10.74,0.76,0.0
20200929:2310,0.0,0.0,0.0,0.0,9.87,0.9,0.0
20200930:0010,0.0,0.0,0.0,0.0,9.43,0.97,0.0
20200930:0110,0.0,0.0,0.0,0.0,9.31,0.97,0.0
20200930:0210,0.0,0.0,0.0,0.0,9.55,0.83,0.0
20200930:0310,0.0,0.0,0.0,0.0,10.13,0.62,0.0
20200930:0410,0.0,0.0,0.0,0.0,10.28,0.62,0.0
20200930:0510,0.0,0.0,0.0,0.0,10.67,0.41,0.0
20200930:0610,5.43,45.11,0.71,7.86,10.99,0.28,0.0
20200930:0710,0.0,69.94,1.0,16.58,11.42,0.62,0.0
20200930:0810,9.89,146.64,2.18,24.33,12.2,0.9,0.0
20200930:0910,0.0,96.99,1.39,30.53,13.07,0.9,0.0
20200930:1010,0.0,132.43,1.9,34.54,13.85,0.97,0.0
20200930:1110,4.65,196.42,2.85,35.78,14.58,0.97,0.0
20200930:1210,0.0,68.08,0.98,34.06,15.53,1.03,0.0
20200930:1310,0.0,54.09,0.78,29.65,16.11,0.83,0.0
20200930:1410,0.0,66.21,0.95,23.15,16.43,0.62,0.0
20200930:1510,3.89,77.93,1.14,15.2,16.37,1.03,0.0
20200930:1610,42.45,46.19,0.76,6.37,15.91,1.24,0.0
20200930:1710,0.0,0.0,0.0,0.0,14.7,1.45,0.0
20200930:1810,0.0,0.0,0.0,0.0,13.06,1.1,0.0
20200930:1910,0.0,0.0,0.0,0.0,13.77,0.55,0.0
20200930:2010,0.0,0.0,0.0,0.0,13.15,0.41,0.0
20200930:2110,0.0,0.0,0.0,0.0,12.52,0.69,0.0
20200930:2210,0.0,0.0,0.0,0.0,10.42,1.24,0.0
20200930:2310,0.0,0.0,0.0,0.0,9.18,1.52,0.0
20201001:0010,0.0,0.0,0.0,0.0,9.14,1.24,0.0
20201001:0110,0.0,0.0,0.0,0.0,9.63,0.83,0.0
20201001:0210,0.0,0.0,0.0,0.0,9.01,0.83,0.0
20201001:0310,0.0,0.0,0.0,0.0,8.26,0.97,0.0
20201001:0410,0.0,0.0,0.0,0.0,7.69,1.1,0.0
20201001:0510,0.0,0.0,0.0,0.0,6.97,1.38,0.0
20201001:0610,15.6,47.78,0.86,7.6,6.93,1.52,0.0
20201001:0710,90.12,122.93,2.51,16.3,8.52,1.31,0.0
20201001:0810,201.09,184.51,4.17,24.03,9.47,1.24,0.0
20201001:0910,490.33,169.69,6.28,30.2,11.83,1.66,0.0
20201001:1010,598.41,183.97,7.21,34.17,14.23,2.14,0.0
20201001:1110,639.78,192.7,7.48,35.39,15.92,2.55,0.0
20201001:1210,495.34,235.67,6.66,33.66,16.94,2.83,0.0
20201001:1310,366.08,228.52,5.47,29.26,17.67,3.1,0.0
20201001:1410,38.97,166.27,2.59,22.77,17.91,3.24,0.0
20201001:1510,71.13,117.81,1.98,14.84,17.74,2.69,0.0
20201001:1610,0.0,20.52,0.29,6.01,16.93,2.28,0.0
20201001:1710,0.0,0.0,0.0,0.0,15.81,1.79,0.0
20201001:1810,0.0,0.0,0.0,0.0,14.92,1.59,0.0
20201001:1910,0.0,0.0,0.0,0.0,14.2,1.86,0.0
20201001:2010,0.0,0.0,0.0,0.0,13.44,2.0,0.0
20201001:2110,0.0,0.0,0.0,0.0,13.22,2.07,0.0
20201001:2210,0.0,0.0,0.0,0.0,12.9,1.93,0.0
20201001:2310,0.0,0.0,0.0,0.0,12.27,1.72,0.0
